age,gender,chiptime,year,marathon,country,finishers
32,NA,218.5833,2012,Jerusalem Marathon,Israel,814
45,NA,218.6667,2012,Jerusalem Marathon,Israel,814
55,NA,218.7667,2012,Jerusalem Marathon,Israel,814
45,NA,219.0333,2012,Jerusalem Marathon,Israel,814
54,NA,219.0667,2012,Jerusalem Marathon,Israel,814
36,NA,219.1,2012,Jerusalem Marathon,Israel,814
31,NA,219.1333,2012,Jerusalem Marathon,Israel,814
41,NA,220.1167,2012,Jerusalem Marathon,Israel,814
40,NA,220.6167,2012,Jerusalem Marathon,Israel,814
49,NA,220.6333,2012,Jerusalem Marathon,Israel,814
40,NA,220.6667,2012,Jerusalem Marathon,Israel,814
50,NA,220.7333,2012,Jerusalem Marathon,Israel,814
32,NA,220.9167,2012,Jerusalem Marathon,Israel,814
39,NA,220.9667,2012,Jerusalem Marathon,Israel,814
35,NA,220.9667,2012,Jerusalem Marathon,Israel,814
32,NA,221.0667,2012,Jerusalem Marathon,Israel,814
47,NA,221.2167,2012,Jerusalem Marathon,Israel,814
49,NA,221.2333,2012,Jerusalem Marathon,Israel,814
49,NA,221.2667,2012,Jerusalem Marathon,Israel,814
31,NA,221.3333,2012,Jerusalem Marathon,Israel,814
52,NA,221.4167,2012,Jerusalem Marathon,Israel,814
56,NA,221.7333,2012,Jerusalem Marathon,Israel,814
48,NA,221.7833,2012,Jerusalem Marathon,Israel,814
39,NA,221.9,2012,Jerusalem Marathon,Israel,814
45,NA,222.2667,2012,Jerusalem Marathon,Israel,814
28,NA,222.35,2012,Jerusalem Marathon,Israel,814
44,NA,222.6833,2012,Jerusalem Marathon,Israel,814
28,NA,222.7,2012,Jerusalem Marathon,Israel,814
47,NA,222.8833,2012,Jerusalem Marathon,Israel,814
29,NA,222.9167,2012,Jerusalem Marathon,Israel,814
38,NA,223,2012,Jerusalem Marathon,Israel,814
51,NA,223,2012,Jerusalem Marathon,Israel,814
31,NA,223.1833,2012,Jerusalem Marathon,Israel,814
59,NA,223.2167,2012,Jerusalem Marathon,Israel,814
34,NA,223.35,2012,Jerusalem Marathon,Israel,814
61,NA,223.7333,2012,Jerusalem Marathon,Israel,814
27,NA,224.0167,2012,Jerusalem Marathon,Israel,814
33,NA,224.1333,2012,Jerusalem Marathon,Israel,814
18,NA,224.3,2012,Jerusalem Marathon,Israel,814
54,NA,224.4,2012,Jerusalem Marathon,Israel,814
37,NA,224.65,2012,Jerusalem Marathon,Israel,814
55,NA,224.7,2012,Jerusalem Marathon,Israel,814
46,NA,224.8,2012,Jerusalem Marathon,Israel,814
55,NA,224.85,2012,Jerusalem Marathon,Israel,814
61,NA,224.8833,2012,Jerusalem Marathon,Israel,814
27,NA,225.0667,2012,Jerusalem Marathon,Israel,814
36,NA,225.1333,2012,Jerusalem Marathon,Israel,814
62,NA,225.1833,2012,Jerusalem Marathon,Israel,814
65,NA,225.4,2012,Jerusalem Marathon,Israel,814
60,NA,225.65,2012,Jerusalem Marathon,Israel,814
51,NA,225.8,2012,Jerusalem Marathon,Israel,814
49,NA,225.8333,2012,Jerusalem Marathon,Israel,814
50,NA,226.1,2012,Jerusalem Marathon,Israel,814
36,NA,226.25,2012,Jerusalem Marathon,Israel,814
43,NA,226.2833,2012,Jerusalem Marathon,Israel,814
34,NA,226.3667,2012,Jerusalem Marathon,Israel,814
41,NA,226.4,2012,Jerusalem Marathon,Israel,814
21,NA,226.6167,2012,Jerusalem Marathon,Israel,814
20,NA,226.7333,2012,Jerusalem Marathon,Israel,814
55,NA,226.9833,2012,Jerusalem Marathon,Israel,814
56,NA,227.1,2012,Jerusalem Marathon,Israel,814
48,NA,227.5667,2012,Jerusalem Marathon,Israel,814
35,NA,227.6833,2012,Jerusalem Marathon,Israel,814
28,NA,227.7667,2012,Jerusalem Marathon,Israel,814
44,NA,227.7833,2012,Jerusalem Marathon,Israel,814
44,NA,227.8333,2012,Jerusalem Marathon,Israel,814
41,NA,228.15,2012,Jerusalem Marathon,Israel,814
44,NA,228.4333,2012,Jerusalem Marathon,Israel,814
42,NA,228.5,2012,Jerusalem Marathon,Israel,814
27,NA,228.65,2012,Jerusalem Marathon,Israel,814
47,NA,229.0667,2012,Jerusalem Marathon,Israel,814
60,NA,229.1167,2012,Jerusalem Marathon,Israel,814
27,NA,229.1333,2012,Jerusalem Marathon,Israel,814
25,NA,229.1667,2012,Jerusalem Marathon,Israel,814
49,NA,229.25,2012,Jerusalem Marathon,Israel,814
46,NA,229.3,2012,Jerusalem Marathon,Israel,814
51,NA,229.3667,2012,Jerusalem Marathon,Israel,814
50,NA,229.45,2012,Jerusalem Marathon,Israel,814
47,NA,229.5667,2012,Jerusalem Marathon,Israel,814
21,NA,229.6167,2012,Jerusalem Marathon,Israel,814
54,NA,229.6833,2012,Jerusalem Marathon,Israel,814
51,NA,229.7667,2012,Jerusalem Marathon,Israel,814
39,NA,229.8167,2012,Jerusalem Marathon,Israel,814
47,NA,229.8167,2012,Jerusalem Marathon,Israel,814
22,NA,229.8333,2012,Jerusalem Marathon,Israel,814
28,NA,229.95,2012,Jerusalem Marathon,Israel,814
31,NA,230,2012,Jerusalem Marathon,Israel,814
46,NA,230.0333,2012,Jerusalem Marathon,Israel,814
52,NA,230.25,2012,Jerusalem Marathon,Israel,814
32,NA,230.4333,2012,Jerusalem Marathon,Israel,814
47,NA,230.6167,2012,Jerusalem Marathon,Israel,814
49,NA,230.9667,2012,Jerusalem Marathon,Israel,814
43,NA,231.15,2012,Jerusalem Marathon,Israel,814
40,NA,231.35,2012,Jerusalem Marathon,Israel,814
34,NA,231.6167,2012,Jerusalem Marathon,Israel,814
38,NA,231.65,2012,Jerusalem Marathon,Israel,814
51,NA,231.7333,2012,Jerusalem Marathon,Israel,814
41,NA,231.75,2012,Jerusalem Marathon,Israel,814
52,NA,231.8,2012,Jerusalem Marathon,Israel,814
52,NA,231.8,2012,Jerusalem Marathon,Israel,814
51,NA,231.8667,2012,Jerusalem Marathon,Israel,814
48,NA,231.8833,2012,Jerusalem Marathon,Israel,814
57,NA,231.95,2012,Jerusalem Marathon,Israel,814
42,NA,231.95,2012,Jerusalem Marathon,Israel,814
28,NA,232.0833,2012,Jerusalem Marathon,Israel,814
25,NA,232.1667,2012,Jerusalem Marathon,Israel,814
23,NA,232.2167,2012,Jerusalem Marathon,Israel,814
37,NA,232.5833,2012,Jerusalem Marathon,Israel,814
31,NA,232.5833,2012,Jerusalem Marathon,Israel,814
44,NA,232.6833,2012,Jerusalem Marathon,Israel,814
46,NA,232.7667,2012,Jerusalem Marathon,Israel,814
42,NA,232.7833,2012,Jerusalem Marathon,Israel,814
40,NA,232.8667,2012,Jerusalem Marathon,Israel,814
49,NA,232.9833,2012,Jerusalem Marathon,Israel,814
56,NA,233.2,2012,Jerusalem Marathon,Israel,814
51,NA,233.2167,2012,Jerusalem Marathon,Israel,814
32,NA,233.25,2012,Jerusalem Marathon,Israel,814
22,NA,233.5667,2012,Jerusalem Marathon,Israel,814
30,NA,233.7,2012,Jerusalem Marathon,Israel,814
64,NA,233.7833,2012,Jerusalem Marathon,Israel,814
35,NA,233.9667,2012,Jerusalem Marathon,Israel,814
51,NA,234,2012,Jerusalem Marathon,Israel,814
52,NA,234.1667,2012,Jerusalem Marathon,Israel,814
29,NA,234.5333,2012,Jerusalem Marathon,Israel,814
35,NA,234.6333,2012,Jerusalem Marathon,Israel,814
38,NA,234.6833,2012,Jerusalem Marathon,Israel,814
56,NA,234.8,2012,Jerusalem Marathon,Israel,814
42,NA,235.1333,2012,Jerusalem Marathon,Israel,814
50,NA,235.4833,2012,Jerusalem Marathon,Israel,814
48,NA,235.55,2012,Jerusalem Marathon,Israel,814
47,NA,235.9333,2012,Jerusalem Marathon,Israel,814
54,NA,235.95,2012,Jerusalem Marathon,Israel,814
50,NA,235.9667,2012,Jerusalem Marathon,Israel,814
40,NA,236.05,2012,Jerusalem Marathon,Israel,814
52,NA,236.1333,2012,Jerusalem Marathon,Israel,814
55,NA,236.2,2012,Jerusalem Marathon,Israel,814
32,NA,236.3,2012,Jerusalem Marathon,Israel,814
44,NA,236.3667,2012,Jerusalem Marathon,Israel,814
64,NA,236.4833,2012,Jerusalem Marathon,Israel,814
49,NA,236.5,2012,Jerusalem Marathon,Israel,814
48,NA,236.5167,2012,Jerusalem Marathon,Israel,814
22,NA,236.65,2012,Jerusalem Marathon,Israel,814
35,NA,236.7667,2012,Jerusalem Marathon,Israel,814
31,NA,236.7667,2012,Jerusalem Marathon,Israel,814
53,NA,236.8667,2012,Jerusalem Marathon,Israel,814
43,NA,236.8667,2012,Jerusalem Marathon,Israel,814
49,NA,236.9,2012,Jerusalem Marathon,Israel,814
55,NA,237.0167,2012,Jerusalem Marathon,Israel,814
37,NA,237.1833,2012,Jerusalem Marathon,Israel,814
50,NA,237.4,2012,Jerusalem Marathon,Israel,814
50,NA,237.4333,2012,Jerusalem Marathon,Israel,814
34,NA,237.6833,2012,Jerusalem Marathon,Israel,814
33,NA,237.7167,2012,Jerusalem Marathon,Israel,814
20,NA,237.8333,2012,Jerusalem Marathon,Israel,814
43,NA,237.85,2012,Jerusalem Marathon,Israel,814
56,NA,237.9667,2012,Jerusalem Marathon,Israel,814
46,NA,238,2012,Jerusalem Marathon,Israel,814
59,NA,238.05,2012,Jerusalem Marathon,Israel,814
35,NA,238.25,2012,Jerusalem Marathon,Israel,814
32,NA,238.3167,2012,Jerusalem Marathon,Israel,814
45,NA,238.3333,2012,Jerusalem Marathon,Israel,814
33,NA,238.35,2012,Jerusalem Marathon,Israel,814
30,NA,238.45,2012,Jerusalem Marathon,Israel,814
24,NA,238.5,2012,Jerusalem Marathon,Israel,814
48,NA,238.5833,2012,Jerusalem Marathon,Israel,814
57,NA,238.5833,2012,Jerusalem Marathon,Israel,814
45,NA,238.6333,2012,Jerusalem Marathon,Israel,814
46,NA,238.8167,2012,Jerusalem Marathon,Israel,814
52,NA,239,2012,Jerusalem Marathon,Israel,814
41,NA,239.1,2012,Jerusalem Marathon,Israel,814
51,NA,239.2667,2012,Jerusalem Marathon,Israel,814
43,NA,239.3,2012,Jerusalem Marathon,Israel,814
44,NA,239.3333,2012,Jerusalem Marathon,Israel,814
46,NA,239.4,2012,Jerusalem Marathon,Israel,814
48,NA,239.4667,2012,Jerusalem Marathon,Israel,814
41,NA,239.55,2012,Jerusalem Marathon,Israel,814
47,NA,239.8,2012,Jerusalem Marathon,Israel,814
46,NA,240.05,2012,Jerusalem Marathon,Israel,814
55,NA,240.2833,2012,Jerusalem Marathon,Israel,814
29,NA,240.4667,2012,Jerusalem Marathon,Israel,814
28,NA,240.4833,2012,Jerusalem Marathon,Israel,814
56,NA,240.5833,2012,Jerusalem Marathon,Israel,814
32,NA,240.6333,2012,Jerusalem Marathon,Israel,814
49,NA,240.7,2012,Jerusalem Marathon,Israel,814
43,NA,240.7167,2012,Jerusalem Marathon,Israel,814
42,NA,240.7167,2012,Jerusalem Marathon,Israel,814
33,NA,240.8667,2012,Jerusalem Marathon,Israel,814
31,NA,241.4167,2012,Jerusalem Marathon,Israel,814
47,NA,241.5333,2012,Jerusalem Marathon,Israel,814
37,NA,241.5667,2012,Jerusalem Marathon,Israel,814
51,NA,241.8167,2012,Jerusalem Marathon,Israel,814
32,NA,241.8833,2012,Jerusalem Marathon,Israel,814
56,NA,241.9,2012,Jerusalem Marathon,Israel,814
42,NA,241.9667,2012,Jerusalem Marathon,Israel,814
39,NA,242.0333,2012,Jerusalem Marathon,Israel,814
59,NA,242.1167,2012,Jerusalem Marathon,Israel,814
38,NA,242.2167,2012,Jerusalem Marathon,Israel,814
46,NA,242.2333,2012,Jerusalem Marathon,Israel,814
47,NA,242.35,2012,Jerusalem Marathon,Israel,814
29,NA,242.35,2012,Jerusalem Marathon,Israel,814
42,NA,242.3833,2012,Jerusalem Marathon,Israel,814
55,NA,242.5667,2012,Jerusalem Marathon,Israel,814
36,NA,242.5667,2012,Jerusalem Marathon,Israel,814
32,NA,242.95,2012,Jerusalem Marathon,Israel,814
50,NA,243.0333,2012,Jerusalem Marathon,Israel,814
35,NA,243.15,2012,Jerusalem Marathon,Israel,814
76,NA,243.2667,2012,Jerusalem Marathon,Israel,814
63,NA,243.3667,2012,Jerusalem Marathon,Israel,814
43,NA,243.5667,2012,Jerusalem Marathon,Israel,814
37,NA,243.7,2012,Jerusalem Marathon,Israel,814
50,NA,244.2667,2012,Jerusalem Marathon,Israel,814
42,NA,244.3167,2012,Jerusalem Marathon,Israel,814
45,NA,244.4,2012,Jerusalem Marathon,Israel,814
43,NA,244.4,2012,Jerusalem Marathon,Israel,814
43,NA,244.4667,2012,Jerusalem Marathon,Israel,814
50,NA,244.55,2012,Jerusalem Marathon,Israel,814
36,NA,244.7667,2012,Jerusalem Marathon,Israel,814
24,NA,244.8333,2012,Jerusalem Marathon,Israel,814
47,NA,244.9167,2012,Jerusalem Marathon,Israel,814
41,NA,245.1333,2012,Jerusalem Marathon,Israel,814
46,NA,245.2,2012,Jerusalem Marathon,Israel,814
34,NA,245.3333,2012,Jerusalem Marathon,Israel,814
42,NA,245.5167,2012,Jerusalem Marathon,Israel,814
41,NA,245.6333,2012,Jerusalem Marathon,Israel,814
52,NA,245.7333,2012,Jerusalem Marathon,Israel,814
50,NA,246.7167,2012,Jerusalem Marathon,Israel,814
30,NA,246.7667,2012,Jerusalem Marathon,Israel,814
36,NA,247,2012,Jerusalem Marathon,Israel,814
46,NA,247.0333,2012,Jerusalem Marathon,Israel,814
52,NA,247.0833,2012,Jerusalem Marathon,Israel,814
56,NA,247.1833,2012,Jerusalem Marathon,Israel,814
52,NA,247.3667,2012,Jerusalem Marathon,Israel,814
67,NA,247.4167,2012,Jerusalem Marathon,Israel,814
40,NA,247.5667,2012,Jerusalem Marathon,Israel,814
47,NA,247.7833,2012,Jerusalem Marathon,Israel,814
46,NA,247.9167,2012,Jerusalem Marathon,Israel,814
35,NA,248.0167,2012,Jerusalem Marathon,Israel,814
31,NA,248.0833,2012,Jerusalem Marathon,Israel,814
24,NA,248.1,2012,Jerusalem Marathon,Israel,814
70,NA,248.2167,2012,Jerusalem Marathon,Israel,814
22,NA,248.5667,2012,Jerusalem Marathon,Israel,814
49,NA,248.8833,2012,Jerusalem Marathon,Israel,814
60,NA,249.0333,2012,Jerusalem Marathon,Israel,814
42,NA,249.1667,2012,Jerusalem Marathon,Israel,814
71,NA,249.2,2012,Jerusalem Marathon,Israel,814
38,NA,249.25,2012,Jerusalem Marathon,Israel,814
38,NA,249.5167,2012,Jerusalem Marathon,Israel,814
39,NA,249.5333,2012,Jerusalem Marathon,Israel,814
52,NA,249.8333,2012,Jerusalem Marathon,Israel,814
54,NA,249.85,2012,Jerusalem Marathon,Israel,814
50,NA,250.0667,2012,Jerusalem Marathon,Israel,814
48,NA,250.0667,2012,Jerusalem Marathon,Israel,814
53,NA,250.25,2012,Jerusalem Marathon,Israel,814
35,NA,250.3167,2012,Jerusalem Marathon,Israel,814
26,NA,250.3833,2012,Jerusalem Marathon,Israel,814
28,NA,250.4167,2012,Jerusalem Marathon,Israel,814
48,NA,250.4667,2012,Jerusalem Marathon,Israel,814
47,NA,250.55,2012,Jerusalem Marathon,Israel,814
57,NA,250.5833,2012,Jerusalem Marathon,Israel,814
42,NA,250.8333,2012,Jerusalem Marathon,Israel,814
33,NA,250.85,2012,Jerusalem Marathon,Israel,814
59,NA,250.9667,2012,Jerusalem Marathon,Israel,814
57,NA,251.05,2012,Jerusalem Marathon,Israel,814
62,NA,251.0667,2012,Jerusalem Marathon,Israel,814
41,NA,251.1333,2012,Jerusalem Marathon,Israel,814
45,NA,251.2833,2012,Jerusalem Marathon,Israel,814
41,NA,251.3167,2012,Jerusalem Marathon,Israel,814
23,NA,251.3333,2012,Jerusalem Marathon,Israel,814
24,NA,251.35,2012,Jerusalem Marathon,Israel,814
49,NA,251.5167,2012,Jerusalem Marathon,Israel,814
31,NA,251.8667,2012,Jerusalem Marathon,Israel,814
49,NA,251.9167,2012,Jerusalem Marathon,Israel,814
41,NA,252.1167,2012,Jerusalem Marathon,Israel,814
54,NA,252.3167,2012,Jerusalem Marathon,Israel,814
52,NA,252.35,2012,Jerusalem Marathon,Israel,814
60,NA,252.75,2012,Jerusalem Marathon,Israel,814
47,NA,252.9667,2012,Jerusalem Marathon,Israel,814
41,NA,253.1,2012,Jerusalem Marathon,Israel,814
56,NA,253.25,2012,Jerusalem Marathon,Israel,814
37,NA,253.3333,2012,Jerusalem Marathon,Israel,814
50,NA,253.4667,2012,Jerusalem Marathon,Israel,814
33,NA,253.5667,2012,Jerusalem Marathon,Israel,814
29,NA,253.7167,2012,Jerusalem Marathon,Israel,814
26,NA,253.7167,2012,Jerusalem Marathon,Israel,814
25,NA,253.8,2012,Jerusalem Marathon,Israel,814
48,NA,253.9,2012,Jerusalem Marathon,Israel,814
39,NA,253.9167,2012,Jerusalem Marathon,Israel,814
40,NA,254.0167,2012,Jerusalem Marathon,Israel,814
43,NA,254.2167,2012,Jerusalem Marathon,Israel,814
26,NA,254.2167,2012,Jerusalem Marathon,Israel,814
39,NA,254.2333,2012,Jerusalem Marathon,Israel,814
50,NA,254.35,2012,Jerusalem Marathon,Israel,814
35,NA,254.6333,2012,Jerusalem Marathon,Israel,814
43,NA,254.6333,2012,Jerusalem Marathon,Israel,814
53,NA,254.85,2012,Jerusalem Marathon,Israel,814
31,NA,254.8833,2012,Jerusalem Marathon,Israel,814
43,NA,254.9833,2012,Jerusalem Marathon,Israel,814
49,NA,255.0167,2012,Jerusalem Marathon,Israel,814
48,NA,255.1833,2012,Jerusalem Marathon,Israel,814
49,NA,255.5833,2012,Jerusalem Marathon,Israel,814
29,NA,255.5833,2012,Jerusalem Marathon,Israel,814
49,NA,255.6,2012,Jerusalem Marathon,Israel,814
46,NA,255.6167,2012,Jerusalem Marathon,Israel,814
50,NA,255.6333,2012,Jerusalem Marathon,Israel,814
63,NA,255.6667,2012,Jerusalem Marathon,Israel,814
49,NA,255.7667,2012,Jerusalem Marathon,Israel,814
32,NA,255.7833,2012,Jerusalem Marathon,Israel,814
47,NA,255.8167,2012,Jerusalem Marathon,Israel,814
51,NA,255.8333,2012,Jerusalem Marathon,Israel,814
52,NA,255.9667,2012,Jerusalem Marathon,Israel,814
63,NA,256,2012,Jerusalem Marathon,Israel,814
43,NA,256.5,2012,Jerusalem Marathon,Israel,814
61,NA,256.8333,2012,Jerusalem Marathon,Israel,814
45,NA,256.8333,2012,Jerusalem Marathon,Israel,814
36,NA,257.0333,2012,Jerusalem Marathon,Israel,814
56,NA,257.2833,2012,Jerusalem Marathon,Israel,814
42,NA,257.3667,2012,Jerusalem Marathon,Israel,814
52,NA,258.0833,2012,Jerusalem Marathon,Israel,814
47,NA,258.2333,2012,Jerusalem Marathon,Israel,814
54,NA,258.3,2012,Jerusalem Marathon,Israel,814
42,NA,258.35,2012,Jerusalem Marathon,Israel,814
57,NA,258.5,2012,Jerusalem Marathon,Israel,814
52,NA,258.5167,2012,Jerusalem Marathon,Israel,814
53,NA,258.6833,2012,Jerusalem Marathon,Israel,814
52,NA,258.7167,2012,Jerusalem Marathon,Israel,814
40,NA,258.7833,2012,Jerusalem Marathon,Israel,814
43,NA,258.8333,2012,Jerusalem Marathon,Israel,814
31,NA,259.1333,2012,Jerusalem Marathon,Israel,814
43,NA,259.4167,2012,Jerusalem Marathon,Israel,814
65,NA,259.4833,2012,Jerusalem Marathon,Israel,814
51,NA,259.5667,2012,Jerusalem Marathon,Israel,814
53,NA,259.65,2012,Jerusalem Marathon,Israel,814
20,NA,259.9,2012,Jerusalem Marathon,Israel,814
48,NA,259.9667,2012,Jerusalem Marathon,Israel,814
50,NA,260.0167,2012,Jerusalem Marathon,Israel,814
42,NA,260.1,2012,Jerusalem Marathon,Israel,814
50,NA,260.2333,2012,Jerusalem Marathon,Israel,814
74,NA,260.5167,2012,Jerusalem Marathon,Israel,814
38,NA,260.5667,2012,Jerusalem Marathon,Israel,814
59,NA,260.65,2012,Jerusalem Marathon,Israel,814
63,NA,260.9,2012,Jerusalem Marathon,Israel,814
31,NA,260.9333,2012,Jerusalem Marathon,Israel,814
53,NA,261.0333,2012,Jerusalem Marathon,Israel,814
50,NA,261.2,2012,Jerusalem Marathon,Israel,814
41,NA,261.3,2012,Jerusalem Marathon,Israel,814
46,NA,261.55,2012,Jerusalem Marathon,Israel,814
42,NA,261.5667,2012,Jerusalem Marathon,Israel,814
38,NA,261.6667,2012,Jerusalem Marathon,Israel,814
60,NA,261.8,2012,Jerusalem Marathon,Israel,814
43,NA,261.8667,2012,Jerusalem Marathon,Israel,814
34,NA,262,2012,Jerusalem Marathon,Israel,814
49,NA,262.0667,2012,Jerusalem Marathon,Israel,814
56,NA,262.1833,2012,Jerusalem Marathon,Israel,814
57,NA,262.4667,2012,Jerusalem Marathon,Israel,814
42,NA,262.55,2012,Jerusalem Marathon,Israel,814
31,NA,262.6167,2012,Jerusalem Marathon,Israel,814
22,NA,262.6333,2012,Jerusalem Marathon,Israel,814
49,NA,262.8,2012,Jerusalem Marathon,Israel,814
50,NA,262.9,2012,Jerusalem Marathon,Israel,814
40,NA,263.0833,2012,Jerusalem Marathon,Israel,814
46,NA,263.3,2012,Jerusalem Marathon,Israel,814
45,NA,263.3,2012,Jerusalem Marathon,Israel,814
46,NA,263.35,2012,Jerusalem Marathon,Israel,814
70,NA,263.3667,2012,Jerusalem Marathon,Israel,814
25,NA,263.4,2012,Jerusalem Marathon,Israel,814
31,NA,263.5,2012,Jerusalem Marathon,Israel,814
40,NA,264,2012,Jerusalem Marathon,Israel,814
35,NA,264.2333,2012,Jerusalem Marathon,Israel,814
46,NA,264.25,2012,Jerusalem Marathon,Israel,814
42,NA,264.4,2012,Jerusalem Marathon,Israel,814
50,NA,264.4333,2012,Jerusalem Marathon,Israel,814
32,NA,264.4667,2012,Jerusalem Marathon,Israel,814
26,NA,264.6,2012,Jerusalem Marathon,Israel,814
21,NA,264.65,2012,Jerusalem Marathon,Israel,814
47,NA,264.9167,2012,Jerusalem Marathon,Israel,814
53,NA,264.9833,2012,Jerusalem Marathon,Israel,814
37,NA,265,2012,Jerusalem Marathon,Israel,814
41,NA,265.1,2012,Jerusalem Marathon,Israel,814
38,NA,265.1667,2012,Jerusalem Marathon,Israel,814
18,NA,265.1833,2012,Jerusalem Marathon,Israel,814
23,NA,265.4,2012,Jerusalem Marathon,Israel,814
72,NA,265.4333,2012,Jerusalem Marathon,Israel,814
52,NA,265.8,2012,Jerusalem Marathon,Israel,814
59,NA,266.0667,2012,Jerusalem Marathon,Israel,814
29,NA,266.0833,2012,Jerusalem Marathon,Israel,814
40,NA,266.1833,2012,Jerusalem Marathon,Israel,814
48,NA,266.3167,2012,Jerusalem Marathon,Israel,814
19,NA,266.4667,2012,Jerusalem Marathon,Israel,814
40,NA,266.5833,2012,Jerusalem Marathon,Israel,814
39,NA,266.6,2012,Jerusalem Marathon,Israel,814
47,NA,266.95,2012,Jerusalem Marathon,Israel,814
45,NA,267.1167,2012,Jerusalem Marathon,Israel,814
54,NA,267.25,2012,Jerusalem Marathon,Israel,814
65,NA,267.3167,2012,Jerusalem Marathon,Israel,814
56,NA,267.5833,2012,Jerusalem Marathon,Israel,814
20,NA,267.7,2012,Jerusalem Marathon,Israel,814
52,NA,267.7167,2012,Jerusalem Marathon,Israel,814
39,NA,267.85,2012,Jerusalem Marathon,Israel,814
45,NA,268,2012,Jerusalem Marathon,Israel,814
23,NA,268.15,2012,Jerusalem Marathon,Israel,814
52,NA,268.35,2012,Jerusalem Marathon,Israel,814
56,NA,268.35,2012,Jerusalem Marathon,Israel,814
52,NA,268.35,2012,Jerusalem Marathon,Israel,814
58,NA,268.6,2012,Jerusalem Marathon,Israel,814
43,NA,268.6333,2012,Jerusalem Marathon,Israel,814
29,NA,268.95,2012,Jerusalem Marathon,Israel,814
32,NA,269.0833,2012,Jerusalem Marathon,Israel,814
41,NA,269.1167,2012,Jerusalem Marathon,Israel,814
54,NA,269.35,2012,Jerusalem Marathon,Israel,814
31,NA,269.3833,2012,Jerusalem Marathon,Israel,814
43,NA,269.6833,2012,Jerusalem Marathon,Israel,814
65,NA,269.75,2012,Jerusalem Marathon,Israel,814
44,NA,269.8167,2012,Jerusalem Marathon,Israel,814
36,NA,270.0833,2012,Jerusalem Marathon,Israel,814
51,NA,270.2167,2012,Jerusalem Marathon,Israel,814
18,NA,270.2667,2012,Jerusalem Marathon,Israel,814
44,NA,270.3667,2012,Jerusalem Marathon,Israel,814
35,NA,270.4833,2012,Jerusalem Marathon,Israel,814
51,NA,270.65,2012,Jerusalem Marathon,Israel,814
55,NA,270.65,2012,Jerusalem Marathon,Israel,814
50,NA,270.8,2012,Jerusalem Marathon,Israel,814
46,NA,270.9333,2012,Jerusalem Marathon,Israel,814
37,NA,270.9333,2012,Jerusalem Marathon,Israel,814
39,NA,271.05,2012,Jerusalem Marathon,Israel,814
38,NA,271.05,2012,Jerusalem Marathon,Israel,814
40,NA,271.1833,2012,Jerusalem Marathon,Israel,814
58,NA,271.35,2012,Jerusalem Marathon,Israel,814
19,NA,271.4667,2012,Jerusalem Marathon,Israel,814
54,NA,271.5,2012,Jerusalem Marathon,Israel,814
27,NA,271.5667,2012,Jerusalem Marathon,Israel,814
30,NA,271.5833,2012,Jerusalem Marathon,Israel,814
53,NA,271.7,2012,Jerusalem Marathon,Israel,814
47,NA,271.7833,2012,Jerusalem Marathon,Israel,814
46,NA,271.85,2012,Jerusalem Marathon,Israel,814
52,NA,271.9167,2012,Jerusalem Marathon,Israel,814
38,NA,272.35,2012,Jerusalem Marathon,Israel,814
53,NA,272.5333,2012,Jerusalem Marathon,Israel,814
49,NA,272.6,2012,Jerusalem Marathon,Israel,814
50,NA,272.6,2012,Jerusalem Marathon,Israel,814
52,NA,272.7667,2012,Jerusalem Marathon,Israel,814
28,NA,273.85,2012,Jerusalem Marathon,Israel,814
54,NA,273.8833,2012,Jerusalem Marathon,Israel,814
52,NA,273.9833,2012,Jerusalem Marathon,Israel,814
72,NA,274.1167,2012,Jerusalem Marathon,Israel,814
56,NA,274.1667,2012,Jerusalem Marathon,Israel,814
44,NA,274.4833,2012,Jerusalem Marathon,Israel,814
60,NA,274.4833,2012,Jerusalem Marathon,Israel,814
35,NA,274.8667,2012,Jerusalem Marathon,Israel,814
27,NA,274.9,2012,Jerusalem Marathon,Israel,814
23,NA,274.9667,2012,Jerusalem Marathon,Israel,814
57,NA,274.9833,2012,Jerusalem Marathon,Israel,814
44,NA,275.0833,2012,Jerusalem Marathon,Israel,814
36,NA,275.25,2012,Jerusalem Marathon,Israel,814
45,NA,275.35,2012,Jerusalem Marathon,Israel,814
60,NA,275.4833,2012,Jerusalem Marathon,Israel,814
24,NA,275.55,2012,Jerusalem Marathon,Israel,814
37,NA,275.6333,2012,Jerusalem Marathon,Israel,814
45,NA,276.2,2012,Jerusalem Marathon,Israel,814
26,NA,276.4333,2012,Jerusalem Marathon,Israel,814
29,NA,276.4333,2012,Jerusalem Marathon,Israel,814
49,NA,276.5833,2012,Jerusalem Marathon,Israel,814
64,NA,276.8167,2012,Jerusalem Marathon,Israel,814
64,NA,276.95,2012,Jerusalem Marathon,Israel,814
61,NA,277.45,2012,Jerusalem Marathon,Israel,814
40,NA,277.45,2012,Jerusalem Marathon,Israel,814
45,NA,277.5667,2012,Jerusalem Marathon,Israel,814
41,NA,277.8,2012,Jerusalem Marathon,Israel,814
56,NA,277.85,2012,Jerusalem Marathon,Israel,814
54,NA,277.8667,2012,Jerusalem Marathon,Israel,814
42,NA,277.9333,2012,Jerusalem Marathon,Israel,814
42,NA,277.9333,2012,Jerusalem Marathon,Israel,814
47,NA,278.0833,2012,Jerusalem Marathon,Israel,814
