number,first,last
1188,1,8
1854,1,4
374,3,4
15989,1,9
55800,5,0
15000,1,0
7500,7,0
16120,1,0
14494,1,4
724,7,4
31371,3,1
75000,7,0
16700,1,0
8458,8,8
2445,2,5
42500,4,0
367,3,7
1398,1,8
18280,1,0
1567,1,7
685,6,5
2.2081300000000006,2,3
7167,7,7
362,3,2
1020,1,0
1540,1,0
2169,2,9
9660,9,0
10100,1,0
10470,1,0
831,8,1
362,3,2
3060,3,0
14276,1,6
1.61375,1,5
1.195,1,5
18900,1,0
2000,2,0
49800,4,0
63000,6,0
42600,4,0
57200,5,0
898,8,8
48972,4,2
28600,2,0
1.5,1,5
2820,2,0
33022,3,2
1842,1,2
1884,1,4
88134,8,4
91550,9,0
7900,7,0
53580,5,0
18900,1,0
2.3882,2,2
7800,7,0
4013,4,3
1695,1,5
7527,7,7
61700,6,0
10194,1,4
1.31115,1,5
19653,1,3
14820,1,0
236,2,6
27497,2,7
6730,6,0
2.014,2,4
1.3465,1,5
60375,6,5
12950,1,0
26738,2,8
5100,5,0
3726,3,6
28729,2,9
25890,2,0
666,6,6
9400,9,0
16600,1,0
45000,4,0
24494,2,4
1.695,1,5
81000,8,0
9270,9,0
45226,4,6
19500,1,0
39231,3,1
3000,3,0
70000,7,0
30389,3,9
32760,3,0
15595,1,5
8372,8,2
25000,2,0
4673,4,3
7800,7,0
22289,2,9
1010,1,0
9326,9,6
9000,9,0
78500,7,0
31474,3,4
18630,1,0
1.45077,1,7
11095,1,5
1.165,1,5
2390,2,0
91249,9,9
1932,1,2
61000,6,0
2.5,2,5
22900,2,0
1570,1,0
6997,6,7
13407,1,7
40481,4,1
14475,1,5
18123,1,3
81900,8,0
2402,2,2
9100,9,0
2.19836,2,6
16913,1,3
7.553,7,3
1.3198999999999999,1,9
362,3,2
2.11437,2,7
3086,3,6
362,3,2
362,3,2
362,3,2
374,3,4
90750,9,0
28392,2,2
28392,2,2
9742,9,2
18432,1,2
34000,3,0
3.63475,3,5
22276,2,6
13000,1,0
25250,2,0
23905,2,5
18333,1,3
21457,2,7
22200,2,0
36500,3,0
2.078,2,8
4595,4,5
5692,5,2
46759,4,9
2750,2,0
1000,1,0
46000,4,0
56445,5,5
3385,3,5
30465,3,5
13785,1,5
1.50857,1,7
71700,7,0
33965,3,5
18890,1,0
35700,3,0
28300,2,0
53715,5,5
58670,5,0
31070,3,0
7877,7,7
38110,3,0
74000,7,0
1.07209,1,9
3585,3,5
23750,2,0
37285,3,5
24500,2,0
37711,3,1
11737,1,7
15005,1,5
16200,1,0
15594,1,4
2.05075,2,5
6495,6,5
5990,5,0
4135,4,5
2.4099999999999997,2,1
9046,9,6
4543,4,3
33686,3,6
12900,1,0
4100,4,0
34764,3,4
45830,4,0
5150,5,0
5965,5,5
2109,2,9
9924,9,4
3000,3,0
62500,6,0
300,3,0
45742,4,2
2142,2,2
1.89595,1,5
5914,5,4
16124,1,4
4900,4,0
9258,9,8
11400,1,0
6102,6,2
10988,1,8
658,6,8
22775,2,5
1099,1,9
96500,9,0
77380,7,0
43062,4,2
7678,7,8
1.61295,1,5
4751,4,1
25463,2,3
1.83,1,3
5995,5,5
1039,1,9
90540,9,0
2618,2,8
12974,1,4
33970,3,0
46375,4,5
54000,5,0
54000,5,0
31213,3,3
12570,1,0
26444,2,4
1.46,1,6
1.4499799999999998,1,8
6495,6,5
24575,2,5
1956,1,6
15150,1,0
7480,7,0
12313,1,3
15500,1,0
31000,3,0
1.4549999999999998,1,5
6100,6,0
2.489,2,9
63500,6,0
1.04,1,4
1.70155,1,5
5998,5,8
31446,3,6
8356,8,6
1146,1,6
6965,6,5
12525,1,5
1.5,1,5
1.0263,1,3
2348,2,8
1.75,1,5
2055,2,5
50000,5,0
56700,5,0
2036,2,6
5707,5,7
10050,1,0
1.2953999999999999,1,4
7920,7,0
3099,3,9
3200,3,0
28500,2,0
9000,9,0
6190,6,0
48776,4,6
1200,1,0
18000,1,0
29800,2,0
39579,3,9
24742,2,2
59908,5,8
1430,1,0
2776,2,6
2327,2,7
5100,5,0
8089,8,9
31897,3,7
57997,5,7
54716,5,6
4262,4,2
3794,3,4
1.15307,1,7
668,6,8
40529,4,9
47500,4,0
47500,4,0
19500,1,0
1.25,1,5
4800,4,0
8700,8,0
37050,3,0
374,3,4
3008,3,8
2.0759999999999996,2,6
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
2534,2,4
13632,1,2
13915,1,5
19304,1,4
31885,3,5
62392,6,2
1.44284,1,4
9100,9,0
92900,9,0
4280,4,0
7200,7,0
8000,8,0
1540,1,0
79361,7,1
660,6,0
7350,7,0
94796,9,6
16500,1,0
31476,3,6
2907,2,7
3594,3,4
74424,7,4
64920,6,0
32100,3,0
1053,1,3
4000,4,0
1.2198999999999998,1,9
5185,5,5
5973,5,3
1.8687500000000001,1,5
6200,6,0
73849,7,9
2.4358099999999996,2,1
46600,4,0
53202,5,2
3192,3,2
16871,1,1
2174,2,4
2988,2,8
11343,1,3
10900,1,0
6645,6,5
2.34492,2,2
2.16895,2,5
24438,2,8
2000,2,0
99500,9,0
30000,3,0
9720,9,0
1.202,1,2
1.364,1,4
10069,1,9
22297,2,7
3390,3,0
3924,3,4
9875,9,5
9700,9,0
39500,3,0
49700,4,0
94000,9,0
93498,9,8
2000,2,0
94000,9,0
23032,2,2
6995,6,5
1146,1,6
2960,2,0
88100,8,0
56900,5,0
2390,2,0
95910,9,0
1.512,1,2
10500,1,0
8449,8,9
310,3,0
3500,3,0
58950,5,0
15102,1,2
1995,1,5
12350,1,0
6145,6,5
2.5,2,5
14829,1,9
2.5,2,5
3000,3,0
11400,1,0
54400,5,0
91900,9,0
1.08486,1,6
1.9594099999999999,1,1
88500,8,0
89500,8,0
16082,1,2
4300,4,0
20606,2,6
34200,3,0
2321,2,1
24953,2,3
2.485,2,5
26253,2,3
20250,2,0
9472,9,2
41856,4,6
1870,1,0
2.1645000000000003,2,5
43067,4,7
1875,1,5
1875,1,5
11700,1,0
2377,2,7
8750,8,0
2800,2,0
29998,2,8
81615,8,5
5000,5,0
7500,7,0
2615,2,5
2.4493300000000002,2,3
71698,7,8
63790,6,0
401,4,1
809,8,9
34696,3,6
2686,2,6
34435,3,5
53178,5,8
1324,1,4
2384,2,4
1.8024,1,4
4800,4,0
31848,3,8
3995,3,5
21623,2,3
1.5815,1,5
49500,4,0
19995,1,5
46920,4,0
1.68965,1,5
7059,7,9
71061,7,1
55860,5,0
915,9,5
2238,2,8
1798,1,8
1.54,1,4
1.53612,1,2
49791,4,1
37400,3,0
10567,1,7
1.24624,1,4
533,5,3
4434,4,4
5995,5,5
7328,7,8
12536,1,6
19292,1,2
6567,6,7
1.0093599999999998,1,6
88488,8,8
2.4915,2,5
37500,3,0
45000,4,0
47100,4,0
2.4,2,4
1.1983400000000002,1,4
7198,7,8
28628,2,8
25000,2,0
43654,4,4
78520,7,0
9607,9,7
7120,7,0
31994,3,4
10999,1,9
2.3531,2,1
3472,3,2
22069,2,9
27696,2,6
41063,4,3
13529,1,9
10160,1,0
1.64473,1,3
7936,7,6
15590,1,0
33000,3,0
46265,4,5
59933,5,3
71132,7,2
2.22,2,2
9900,9,0
30550,3,0
32500,3,0
33676,3,6
31074,3,4
18494,1,4
6965,6,5
56000,5,0
1409,1,9
1409,1,9
1409,1,9
1409,1,9
1409,1,9
1409,1,9
1409,1,9
1409,1,9
1409,1,9
1769,1,9
5500,5,0
1.85853,1,3
1.1640000000000001,1,4
573,5,3
11400,1,0
31900,3,0
7500,7,0
10984,1,4
12500,1,0
12500,1,0
20000,2,0
20000,2,0
32500,3,0
32500,3,0
32500,3,0
2.07,2,7
10200,1,0
24313,2,3
1.7,1,7
20195,2,5
26450,2,0
41070,4,0
17500,1,0
27282,2,2
12685,1,5
21400,2,0
31176,3,6
45795,4,5
7762,7,2
5600,5,0
4450,4,0
59695,5,5
5227,5,7
63724,6,4
33784,3,4
1.52,1,2
48700,4,0
13275,1,5
33675,3,5
8120,8,0
7770,7,0
8591,8,1
8092,8,2
7059,7,9
1.212,1,2
1800,1,0
10031,1,1
14300,1,0
17000,1,0
2987,2,7
1048,1,8
1160,1,0
50000,5,0
13500,1,0
1.099,1,9
160,1,0
1840,1,0
1482,1,2
11274,1,4
25000,2,0
10686,1,6
6628,6,8
1650,1,0
6499,6,9
53396,5,6
13972,1,2
9106,9,6
9222,9,2
8000,8,0
44800,4,0
10480,1,0
5100,5,0
30545,3,5
42093,4,3
45040,4,0
94000,9,0
5821,5,1
22971,2,1
4000,4,0
5584,5,4
6696,6,6
1371,1,1
2.42046,2,6
677,6,7
1700,1,0
1409,1,9
1409,1,9
1409,1,9
1409,1,9
1409,1,9
2325,2,5
2833,2,3
2454,2,4
7906,7,6
4500,4,0
62471,6,1
79500,7,0
26500,2,0
8224,8,4
8225,8,5
27430,2,0
44103,4,3
2472,2,2
656,6,6
6650,6,0
895,8,5
35795,3,5
16719,1,9
16975,1,5
4148,4,8
3500,3,0
1995,1,5
1995,1,5
1995,1,5
1995,1,5
24075,2,5
7990,7,0
36500,3,0
58000,5,0
29900,2,0
17065,1,5
67100,6,0
5996,5,6
5998,5,8
58350,5,0
29088,2,8
9000,9,0
8995,8,5
30600,3,0
19900,1,0
59625,5,5
7998,7,8
48800,4,0
45800,4,0
66500,6,0
97594,9,4
1.13842,1,2
4000,4,0
70700,7,0
3397,3,7
19500,1,0
1.618,1,8
5865,5,5
45390,4,0
8000,8,0
5300,5,0
1.6014599999999999,1,6
5850,5,0
18942,1,2
2.19076,2,6
11750,1,0
15232,1,2
83139,8,9
858,8,8
1808,1,8
2.51157,2,7
13681,1,1
14294,1,4
12898,1,8
1.7393999999999998,1,4
1.095,1,5
1.91835,1,5
6300,6,0
67005,6,5
37437,3,7
22910,2,0
49800,4,0
60300,6,0
3297,3,7
41103,4,3
14917,1,7
14937,1,7
4924,4,4
4605,4,5
957,9,7
662,6,2
362,3,2
95970,9,0
63000,6,0
362,3,2
437,4,7
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
831,8,1
867,8,7
362,3,2
362,3,2
385,3,5
1540,1,0
674,6,4
674,6,4
5003,5,3
36985,3,5
2704,2,4
680,6,0
362,3,2
374,3,4
947,9,7
599,5,9
362,3,2
380,3,0
380,3,0
9000,9,0
380,3,0
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
13870,1,0
374,3,4
2655,2,5
380,3,0
1990,1,0
1990,1,0
1705,1,5
367,3,7
374,3,4
367,3,7
380,3,0
380,3,0
380,3,0
367,3,7
1.5505,1,5
385,3,5
466,4,6
2254,2,4
362,3,2
674,6,4
41987,4,7
10286,1,6
15593,1,3
28400,2,0
39,3,9
61,6,1
261,2,1
276,2,6
290,2,0
340,3,0
365,3,5
570,5,0
886,8,6
928,9,8
1136,1,6
1543,1,3
4968,4,8
5184,5,4
5620,5,0
6172,6,2
10008,1,8
1939,1,9
14255,1,5
6747,6,7
4017,4,7
7074,7,4
34138,3,8
1.82723,1,3
3340,3,0
1.6067,1,7
5266,5,6
12312,1,2
367,3,7
1424,1,4
10850,1,0
1936,1,6
20892,2,2
1850,1,0
33322,3,2
15110,1,0
36793,3,3
32672,3,2
29500,2,0
6495,6,5
16751,1,1
52682,5,2
1069,1,9
2142,2,2
39270,3,0
1055,1,5
990,9,0
943,9,3
1912,1,2
4500,4,0
45614,4,4
2058,2,8
6275,6,5
11900,1,0
5028,5,8
7510,7,0
2314,2,4
38090,3,0
1057,1,7
2327,2,7
362,3,2
7720,7,0
4002,4,2
362,3,2
2475,2,5
31500,3,0
2.27305,2,5
362,3,2
380,3,0
380,3,0
385,3,5
385,3,5
516,5,6
516,5,6
1083,1,3
2169,2,9
2327,2,7
2878,2,8
2878,2,8
1907,1,7
2720,2,0
3114,3,4
3507,3,7
7032,7,2
243,2,3
408,4,8
537,5,7
2442,2,2
3153,3,3
80392,8,2
362,3,2
362,3,2
367,3,7
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
9456,9,6
362,3,2
16780,1,0
1405,1,5
385,3,5
9311,9,1
1144,1,4
23555,2,5
13241,1,1
2.348,2,8
26880,2,0
79999,7,9
2204,2,4
14519,1,9
11914,1,4
4600,4,0
9834,9,4
4999,4,9
1750,1,0
59997,5,7
19650,1,0
8130,8,0
4274,4,4
598,5,8
320,3,0
27765,2,5
34267,3,7
7407,7,7
11027,1,7
1648,1,8
2432,2,2
9900,9,0
11600,1,0
19900,1,0
11828,1,8
31142,3,2
5070,5,0
52000,5,0
10094,1,4
66084,6,4
9985,9,5
8590,8,0
4198,4,8
350,3,0
1.1783800000000002,1,8
6561,6,1
367,3,7
367,3,7
662,6,2
674,6,4
374,3,4
1045,1,5
2825,2,5
662,6,2
4300,4,0
9500,9,0
8391,8,1
27300,2,0
44820,4,0
95000,9,0
1.595,1,5
4551,4,1
63900,6,0
2.084,2,4
56100,5,0
712,7,2
24997,2,7
3019,3,9
1.012,1,2
12470,1,0
33719,3,9
44500,4,0
1.643,1,3
1475,1,5
1775,1,5
11519,1,9
1907,1,7
1907,1,7
1933,1,3
2095,2,5
2327,2,7
2550,2,0
2.46632,2,2
2661,2,1
21400,2,0
30622,3,2
362,3,2
6210,6,0
1000,1,0
14668,1,8
37500,3,0
1.4364,1,4
2.3299999999999996,2,3
14300,1,0
31589,3,9
380,3,0
1933,1,3
3025,3,5
3114,3,4
3835,3,5
3835,3,5
4275,4,5
592,5,2
19171,1,1
516,5,6
662,6,2
35820,3,0
367,3,7
367,3,7
367,3,7
380,3,0
380,3,0
380,3,0
385,3,5
385,3,5
385,3,5
367,3,7
41000,4,0
374,3,4
667,6,7
12715,1,5
19900,1,0
75000,7,0
90284,9,4
57000,5,0
73500,7,0
367,3,7
17400,1,0
37800,3,0
57800,5,0
10499,1,9
17780,1,0
30090,3,0
4306,4,6
8488,8,8
1.04845,1,5
374,3,4
17172,1,2
46560,4,0
17898,1,8
971,9,1
71736,7,6
2300,2,0
21498,2,8
18494,1,4
1.7339499999999999,1,5
2600,2,0
6700,6,0
16340,1,0
9166,9,6
26445,2,5
64542,6,2
60800,6,0
5592,5,2
4537,4,7
35000,3,0
72000,7,0
24400,2,0
2500,2,0
336,3,6
186,1,6
1152,1,2
6360,6,0
1.4467999999999999,1,8
1.519,1,9
48210,4,0
1907,1,7
690,6,0
40867,4,7
349,3,9
62000,6,0
8335,8,5
26240,2,0
1.8,1,8
13815,1,5
90355,9,5
20970,2,0
19600,1,0
24003,2,3
88832,8,2
1100,1,0
8814,8,4
61566,6,6
28060,2,0
11540,1,0
22275,2,5
18409,1,9
1390,1,0
85040,8,0
53700,5,0
367,3,7
5946,5,6
13152,1,2
2299,2,9
8700,8,0
28911,2,1
7875,7,5
10000,1,0
1.32,1,2
11785,1,5
63838,6,8
5995,5,5
25240,2,0
6500,6,0
4900,4,0
9900,9,0
10900,1,0
4400,4,0
2928,2,8
13000,1,0
39390,3,0
11732,1,2
35996,3,6
9000,9,0
36500,3,0
2.201,2,1
30495,3,5
5000,5,0
1.1360000000000001,1,6
9999,9,9
418,4,8
49600,4,0
13282,1,2
11600,1,0
26500,2,0
361,3,1
31308,3,8
10873,1,3
41537,4,7
9608,9,8
5335,5,5
52928,5,8
3595,3,5
97620,9,0
5085,5,5
8010,8,0
44216,4,6
1076,1,6
28870,2,0
17000,1,0
21665,2,5
7075,7,5
1990,1,0
23840,2,0
30000,3,0
64310,6,0
19999,1,9
13158,1,8
5600,5,0
25500,2,0
16300,1,0
2355,2,5
45040,4,0
9900,9,0
3995,3,5
17966,1,6
1.005,1,5
18500,1,0
20000,2,0
46685,4,5
15900,1,0
4795,4,5
8800,8,0
55000,5,0
5500,5,0
281,2,1
3544,3,4
27477,2,7
11615,1,5
10393,1,3
3576,3,6
75950,7,0
46860,4,0
3410,3,0
647,6,7
1146,1,6
1907,1,7
1933,1,3
1933,1,3
1933,1,3
1933,1,3
362,3,2
362,3,2
1120,1,0
1907,1,7
1907,1,7
1907,1,7
1933,1,3
3999,3,9
1339,1,9
1884,1,4
38999,3,9
717,7,7
4976,4,6
2997,2,7
8181,8,1
10995,1,5
55000,5,0
2.385,2,5
437,4,7
752,7,2
957,9,7
66500,6,0
8900,8,0
3988,3,8
1.38109,1,9
4194,4,4
1722,1,2
54000,5,0
2550,2,0
516,5,6
15700,1,0
4743,4,3
13958,1,8
30906,3,6
31740,3,0
362,3,2
362,3,2
437,4,7
94443,9,3
43914,4,4
1899,1,9
2638,2,8
814,8,4
1.87143,1,3
42260,4,0
17754,1,4
12500,1,0
4960,4,0
11385,1,5
2275,2,5
1.9129999999999998,1,3
24778,2,8
32939,3,9
9796,9,6
7900,7,0
2999,2,9
2972,2,2
36000,3,0
362,3,2
357,3,7
1.699,1,9
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
367,3,7
367,3,7
367,3,7
367,3,7
367,3,7
667,6,7
4690,4,0
35000,3,0
8479,8,9
20001,2,1
2.0273600000000003,2,6
41150,4,0
11738,1,8
1.3372199999999999,1,2
7802,7,2
12321,1,1
43175,4,5
1.2,1,2
2161,2,1
7200,7,0
72100,7,0
3300,3,0
19491,1,1
11598,1,8
4.375,4,5
4.8629999999999995,4,3
367,3,7
58930,5,0
45753,4,3
362,3,2
367,3,7
75674,7,4
437,4,7
437,4,7
437,4,7
437,4,7
24980,2,0
362,3,2
362,3,2
374,3,4
91850,9,0
362,3,2
362,3,2
362,3,2
995,9,5
1.05,1,5
1.035,1,5
3665,3,5
894,8,4
2.3489999999999998,2,9
1.868,1,8
2400,2,0
78399,7,9
362,3,2
367,3,7
10500,1,0
9900,9,0
362,3,2
362,3,2
8523,8,3
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
35847,3,7
30000,3,0
30000,3,0
4962,4,2
437,4,7
69500,6,0
54172,5,2
362,3,2
2795,2,5
37090,3,0
1907,1,7
1907,1,7
1933,1,3
1933,1,3
2233,2,3
2550,2,0
2550,2,0
2550,2,0
2091,2,1
19750,1,0
69800,6,0
1.095,1,5
32312,3,2
2175,2,5
10895,1,5
22000,2,0
23280,2,0
94500,9,0
1933,1,3
1933,1,3
2550,2,0
2550,2,0
4120,4,0
4300,4,0
4300,4,0
4300,4,0
4300,4,0
5545,5,5
6245,6,5
1439,1,9
1.224,1,4
362,3,2
6290,6,0
3901,3,1
85000,8,0
2500,2,0
1790,1,0
17915,1,5
367,3,7
367,3,7
367,3,7
8500,8,0
175,1,5
255,2,5
255,2,5
255,2,5
255,2,5
258,2,8
258,2,8
262,2,2
340,3,0
340,3,0
340,3,0
340,3,0
1513,1,3
3600,3,0
437,4,7
367,3,7
6485,6,5
2.2640000000000002,2,4
2.2640000000000002,2,4
367,3,7
362,3,2
437,4,7
9101,9,1
2.4106799999999997,2,8
24107,2,7
362,3,2
374,3,4
374,3,4
53186,5,6
5790,5,0
1.4337099999999998,1,1
37600,3,0
26998,2,8
1.16653,1,3
2881,2,1
42152,4,2
7636,7,6
36384,3,4
2.00643,2,3
776,7,6
17865,1,5
1788,1,8
1920,1,0
2.084,2,4
27284,2,4
13960,1,0
2140,2,0
5677,5,7
12750,1,0
16000,1,0
3880,3,0
10148,1,8
12700,1,0
12200,1,0
32990,3,0
12297,1,7
350,3,0
1999,1,9
4849,4,9
1.4349999999999998,1,5
8633,8,3
1.7284,1,4
1.6347500000000001,1,5
4499,4,9
3530,3,0
15000,1,0
5494,5,4
5494,5,4
33936,3,6
1.4619699999999998,1,7
12700,1,0
22397,2,7
8292,8,2
6235,6,5
43308,4,8
1998,1,8
42482,4,2
12000,1,0
7176,7,6
9840,9,0
42746,4,6
14938,1,8
5796,5,6
49995,4,5
1695,1,5
10000,1,0
1.075,1,5
85000,8,0
1523,1,3
13900,1,0
2506,2,6
2.5,2,5
27051,2,1
43080,4,0
15.212,1,2
374,3,4
437,4,7
367,3,7
374,3,4
374,3,4
374,3,4
1776,1,6
374,3,4
874,8,4
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
662,6,2
362,3,2
40000,4,0
11543,1,3
67500,6,0
4048,4,8
15000,1,0
2500,2,0
39666,3,6
7068,7,8
22500,2,0
7996,7,6
29500,2,0
6900,6,0
30421,3,1
25450,2,0
97500,9,0
49000,4,0
49000,4,0
11500,1,0
1.4353099999999999,1,1
17100,1,0
45351,4,1
18253,1,3
37456,3,6
18000,1,0
2070,2,0
88700,8,0
1.29602,1,2
1.6101,1,1
37439,3,9
35490,3,0
1.1475,1,5
21662,2,2
9970,9,0
12500,1,0
20000,2,0
20000,2,0
20000,2,0
20000,2,0
32500,3,0
32500,3,0
12875,1,5
14900,1,0
10987,1,7
3993,3,3
30500,3,0
25333,2,3
1313,1,3
43900,4,0
20133,2,3
13719,1,9
38300,3,0
5625,5,5
8216,8,6
1200,1,0
5168,5,8
17600,1,0
9700,9,0
55500,5,0
32000,3,0
4796,4,6
2.2759300000000002,2,3
43482,4,2
7999,7,9
6091,6,1
5992,5,2
3500,3,0
15843,1,3
10420,1,0
1049,1,9
9441,9,1
7679,7,9
3352,3,2
12337,1,7
46695,4,5
6980,6,0
8210,8,0
3800,3,0
1.6907500000000002,1,5
64500,6,0
49500,4,0
6512,6,2
15611,1,1
3764,3,4
8238,8,8
12990,1,0
5136,5,6
23603,2,3
4490,4,0
30308,3,8
5500,5,0
25746,2,6
945,9,5
8975,8,5
20009,2,9
9900,9,0
1067,1,7
5000,5,0
4495,4,5
1500,1,0
45311,4,1
77517,7,7
8216,8,6
22000,2,0
7500,7,0
19903,1,3
39500,3,0
3690,3,0
5298,5,8
7500,7,0
1903,1,3
14900,1,0
4100,4,0
19124,1,4
1461,1,1
2400,2,0
1.875,1,5
1.9201,1,1
2253,2,3
3330,3,0
850,8,0
1795,1,5
1795,1,5
1907,1,7
1933,1,3
3215,3,5
3901,3,1
4120,4,0
362,3,2
380,3,0
2400,2,0
831,8,1
1907,1,7
1907,1,7
2550,2,0
2850,2,0
87000,8,0
1.01495,1,5
10000,1,0
10656,1,6
27171,2,1
55000,5,0
5974,5,4
831,8,1
1.50308,1,8
18175,1,5
1.504,1,4
150,1,0
89900,8,0
70075,7,5
2998,2,8
367,3,7
374,3,4
13997,1,7
5047,5,7
1148,1,8
6825,6,5
380,3,0
380,3,0
5910,5,0
1540,1,0
1.38109,1,9
32000,3,0
26208,2,8
1933,1,3
1933,1,3
4300,4,0
4300,4,0
4300,4,0
374,3,4
380,3,0
380,3,0
380,3,0
380,3,0
71980,7,0
26460,2,0
10908,1,8
362,3,2
362,3,2
367,3,7
367,3,7
374,3,4
374,3,4
1145,1,5
1645,1,5
362,3,2
3088,3,8
8999,8,9
44500,4,0
25078,2,8
8450,8,0
11868,1,8
64711,6,1
1.00407,1,7
3562,3,2
1.09936,1,6
998,9,8
10700,1,0
543,5,3
1.304,1,4
2760,2,0
5999,5,9
6200,6,0
20900,2,0
1114,1,4
1114,1,4
19900,1,0
19900,1,0
1.15997,1,7
20387,2,7
367,3,7
2.03,2,3
367,3,7
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
362,3,2
374,3,4
374,3,4
374,3,4
374,3,4
374,3,4
374,3,4
374,3,4
374,3,4
374,3,4
374,3,4
374,3,4
380,3,0
385,3,5
362,3,2
14960,1,0
1378,1,8
1922,1,2
28433,2,3
20000,2,0
8394,8,4
76565,7,5
28807,2,7
30150,3,0
12000,1,0
47000,4,0
27400,2,0
33045,3,5
13185,1,5
1.7489999999999999,1,9
4500,4,0
7800,7,0
13297,1,7
7541,7,1
14000,1,0
25631,2,1
33850,3,0
1.0078199999999997,1,2
2500,2,0
4000,4,0
5000,5,0
362,3,2
1.9949999999999999,1,5
2.25,2,5
6785,6,5
7000,7,0
2.02,2,2
19800,1,0
15000,1,0
15000,1,0
340,3,0
367,3,7
33238,3,8
2.46,2,6
14077,1,7
28541,2,1
362,3,2
367,3,7
1.665,1,5
11299,1,9
10450,1,0
2.4389999999999996,2,9
1233,1,3
2920,2,0
1.5,1,5
30131,3,1
894,8,4
362,3,2
362,3,2
16800,1,0
2150,2,0
39500,3,0
9924,9,4
29296,2,6
59742,5,2
1.6663700000000001,1,7
4220,4,0
57525,5,5
2340,2,0
862,8,2
25250,2,0
1995,1,5
3965,3,5
385,3,5
1.9949999999999999,1,5
7500,7,0
1120,1,0
1356,1,6
2143,2,3
3088,3,8
3499,3,9
831,8,1
57975,5,5
695,6,5
367,3,7
367,3,7
99000,9,0
362,3,2
362,3,2
367,3,7
21500,2,0
380,3,0
380,3,0
367,3,7
374,3,4
380,3,0
437,4,7
437,4,7
437,4,7
437,4,7
437,4,7
66594,6,4
24250,2,0
362,3,2
362,3,2
362,3,2
200,2,0
21999,2,9
1.33,1,3
1.33,1,3
380,3,0
2016,2,6
34017,3,7
1,1,1
31144,3,4
83964,8,4
1.1417,1,7
24988,2,8
862,8,2
44000,4,0
8348,8,8
3169,3,9
66300,6,0
1.034,1,4
1.1535,1,5
1.7185,1,5
1859,1,9
295,2,5
1500,1,0
1594,1,4
12392,1,2
1.21068,1,8
1.2917999999999998,1,8
29997,2,7
34015,3,5
14700,1,0
13360,1,0
23316,2,6
16900,1,0
6745,6,5
20520,2,0
20892,2,2
1.8929500000000001,1,5
30000,3,0
6904,6,4
398,3,8
48066,4,6
73,7,3
1307,1,7
7150,7,0
1.28708,1,8
1.4489999999999998,1,9
1.0625,1,5
380,3,0
33476,3,6
59500,5,0
2861,2,1
1.46275,1,5
8000,8,0
4013,4,3
4680,4,0
10275,1,5
13739,1,9
15098,1,8
2300,2,0
12922,1,2
6955,6,5
16969,1,9
10890,1,0
24208,2,8
2.2880000000000003,2,8
1.6032,1,2
96011,9,1
28050,2,0
45487,4,7
8673,8,3
13400,1,0
9700,9,0
36800,3,0
11000,1,0
362,3,2
362,3,2
374,3,4
374,3,4
374,3,4
14541,1,1
50062,5,2
1350,1,0
5700,5,0
79998,7,8
51790,5,0
64930,6,0
28999,2,9
33000,3,0
61500,6,0
14931,1,1
1.825,1,5
88908,8,8
5305,5,5
2800,2,0
43150,4,0
1.98419,1,9
20995,2,5
66890,6,0
1.59,1,9
18308,1,8
9400,9,0
40332,4,2
46760,4,0
5300,5,0
53154,5,4
14000,1,0
1412,1,2
20500,2,0
11965,1,5
12200,1,0
38529,3,9
19210,1,0
26175,2,5
21400,2,0
12750,1,0
43127,4,7
6594,6,4
19200,1,0
63800,6,0
9592,9,2
59980,5,0
56396,5,6
2939,2,9
60180,6,0
16000,1,0
18000,1,0
34700,3,0
23651,2,1
1.9436299999999997,1,3
5590,5,0
7230,7,0
55600,5,0
5950,5,0
10768,1,8
1.35324,1,4
79178,7,8
26243,2,3
1.2364,1,4
9532,9,2
10446,1,6
82150,8,0
10738,1,8
5700,5,0
8585,8,5
9700,9,0
28700,2,0
29271,2,1
2300,2,0
11042,1,2
62562,6,2
42591,4,1
30800,3,0
7175,7,5
35987,3,7
500,5,0
5571,5,1
1080,1,0
500,5,0
9745,9,5
16800,1,0
29500,2,0
799,7,9
11790,1,0
900,9,0
8532,8,2
14228,1,8
9000,9,0
80997,8,7
6114,6,4
3278,3,8
3872,3,2
1209,1,9
858,8,8
1388,1,8
1616,1,6
11150,1,0
60000,6,0
