number,first,last
140657,1,7
144352,1,2
17510,1,0
2231,2,1
75179,7,9
670952,6,2
19329,1,9
8575,8,5
431644,4,4
58283,5,3
145406,1,6
26578,2,8
65839,6,9
265839,2,9
6703,6,3
386416,3,6
49269,4,9
133934,1,4
96,9,6
20923,2,3
21572,2,2
109,1,9
51087,5,7
621235,6,5
7108,7,8
455123,4,3
28052,2,2
391609,3,9
40765,4,5
92769,9,9
65000,6,0
35685,3,5
11131,1,1
40459,4,9
28200,2,0
44193,4,3
44991,4,1
4999,4,9
6453,6,3
128729,1,9
2655,2,5
150436,1,6
124,1,4
175933,1,3
17258,1,8
143,1,3
3941,3,1
6666,6,6
19854,1,4
94392,9,2
9797,9,7
561,5,1
6452,6,2
48200,4,0
54,5,4
712629,7,9
14219,1,9
365597,3,7
373397,3,7
379533,3,3
100000,1,5
15486,1,6
65019,6,9
7192,7,2
665,6,5
8044,8,4
32721,3,1
477463,4,3
2594,2,4
27627,2,7
24200,2,0
37784,3,4
48341,4,1
63462,6,2
496772,4,2
12371,1,1
1250000,1,0
1250000,1,0
1250000,1,0
2780824,2,4
24000,2,0
24000,2,0
24000,2,0
77000,7,0
77000,7,0
9680,9,0
4356,4,6
15972,1,2
6853,6,3
7083,7,3
6271,6,1
14060,1,0
11400,1,0
11424,1,4
11448,1,8
225000,2,0
225000,2,0
4828,4,8
9858,9,8
68443,6,3
21658,2,8
34433,3,3
14035,1,5
6655,6,5
30000,3,0
15900,1,0
51385,5,5
9835,9,5
45178,4,8
103,1,3
12491,1,1
59884,5,4
56400,5,0
96983,9,3
85703,8,3
21559,2,9
19800,1,0
19800,1,0
140000,1,0
556,5,6
572,5,2
2768,2,8
2865,2,5
108,1,8
173,1,3
2704,2,4
325,3,5
4513,4,3
12471,1,1
1187,1,7
10984,1,4
14546,1,6
592677,5,7
874,8,4
33687,3,7
200,2,0
166380,1,0
1156,1,6
28,2,8
8941,8,1
173844,1,4
509810,5,0
188,1,8
21584,2,4
15896,1,6
8178,8,8
11280,1,0
12972,1,2
7896,7,6
38715,3,5
34771,3,1
7725,7,5
12700,1,0
1800,1,0
4495,4,5
7250,7,0
6500,6,0
13200,1,0
11845,1,5
1600,1,0
9300,9,0
5500,5,0
7320,7,0
5500,5,0
5500,5,0
5500,5,0
5500,5,0
13229,1,9
13229,1,9
13229,1,9
1232,1,2
2090,2,0
1721,1,1
1719,1,9
1721,1,1
3717,3,7
70069,7,9
15030,1,0
14004,1,4
22115,2,5
2109,2,9
2440,2,0
1600,1,0
2520,2,0
14000,1,0
60300,6,0
276040,2,0
17140,1,0
5845,5,5
11191,1,1
5238,5,8
18864,1,4
102269,1,9
14365,1,5
16700,1,0
26350,2,0
27300,2,0
196374,1,4
638,6,8
401,4,1
1032,1,2
1094,1,4
779,7,9
856,8,6
321,3,1
758,7,8
191713,1,3
207512,2,2
19202,1,2
1196976,1,6
55622,5,2
6874,6,4
37280,3,0
1026000,1,0
80934,8,4
1246343,1,3
118818,1,8
502058,5,8
13552742,1,2
2337400,2,0
1248684,1,4
13971090,1,0
4545900,4,0
3056610,3,0
113532,1,2
3957,3,7
5893,5,3
4696,4,6
4422,4,2
117671,1,1
144873,1,3
21638,2,8
896,8,6
2400,2,0
4493,4,3
28160,2,0
109622,1,2
80249,8,9
48915,4,5
72571,7,1
88406,8,6
1278,1,8
100204,1,4
66684,6,4
8205,8,5
8656,8,6
1000,1,0
6000,6,0
6500,6,0
143526108,1,8
22,2,2
24,2,4
728,7,8
22,2,2
1318,1,8
248,2,8
4633,4,3
207,2,7
245,2,5
12,1,2
83244,8,4
4776,4,6
4590,4,0
446,4,6
6300,6,0
13594,1,4
2835,2,5
4659,4,9
3158,3,8
3158,3,8
3166,3,6
29264,2,4
40951,4,1
25663,2,3
40951,4,1
233,2,3
24037,2,7
268,2,8
665,6,5
119866,1,6
1196121,1,1
11453,1,3
95,9,5
1128589,1,9
118257,1,7
918434,9,4
90732,9,2
99646,9,6
340,3,0
1909,1,9
417605,4,5
9564,9,4
2360,2,0
2360,2,0
4720,4,0
4720,4,0
99,9,9
142,1,2
14,1,4
239,2,9
356,3,6
26,2,6
203,2,3
328,3,8
203,2,3
9969,9,9
117,1,7
119,1,9
684,6,4
26,2,6
4000,4,0
3700,3,0
7160,7,0
12150,1,0
88840,8,0
298893,2,3
12502,1,2
11186,1,6
21056,2,6
15792,1,2
47800,4,0
60401,6,1
2160,2,0
4320,4,0
1632,1,2
632165,6,5
245,2,5
626,6,6
528301,5,1
611081,6,1
14098,1,8
67773,6,3
67773,6,3
67773,6,3
3600,3,0
9980,9,0
1365,1,5
16115,1,5
19500,1,0
5040,5,0
9775,9,5
2959,2,9
6792,6,2
8036,8,6
4352,4,2
4048,4,8
6243,6,3
10972,1,2
22503,2,3
79336,7,6
24608,2,8
10972,1,2
20458,2,8
6243,6,3
87035,8,5
10065,1,5
79336,7,6
87035,8,5
87035,8,5
6243,6,3
20458,2,8
10972,1,2
79336,7,6
22503,2,3
10065,1,5
10065,1,5
6243,6,3
10972,1,2
20458,2,8
87035,8,5
20458,2,8
22503,2,3
3176,3,6
36210,3,0
937,9,7
5360,5,0
2544,2,4
2509,2,9
2,2,2
951,9,1
69,6,9
6500,6,0
328,3,8
3633,3,3
97373,9,3
250213,2,3
2797,2,7
30539,3,9
31873,3,3
10557,1,7
2822,2,2
11340,1,0
8342,8,2
4606,4,6
6800,6,0
33686,3,6
20098,2,8
84254,8,4
37837,3,7
7500,7,0
10000,1,0
2500,2,0
8000,8,0
3000,3,0
18632,1,2
30000,3,0
354375,3,5
3604,3,4
11106,1,6
1790,1,0
3656,3,6
263,2,3
1068,1,8
1219,1,9
2000,2,0
7460,7,0
9150,9,0
9150,9,0
96681,9,1
35041,3,1
17938,1,8
66727,6,7
13036,1,6
7908,7,8
4396,4,6
1244,1,4
1138,1,8
977,9,7
6968,6,8
49203,4,3
609790,6,0
559260,5,0
154778,1,8
196594,1,4
75245,7,5
129937,1,7
4680,4,0
7650,7,0
189314,1,4
47010,4,0
70731,7,1
61263,6,3
141143,1,3
76771,7,1
233064,2,4
506706,5,6
15179,1,9
24927,2,7
7822,7,2
1913,1,3
9409863,9,3
8567812,8,2
9577837,9,7
138235,1,5
28490,2,0
450000,4,0
1270618,1,8
20414,2,4
22836,2,6
500203,5,3
6876511,6,1
47,4,7
43449313,4,3
392735,3,5
870845,8,5
2212,2,2
50,5,0
1450686,1,6
4339,4,9
297265,2,5
12097,1,7
2576,2,6
8467,8,7
142166,1,6
1825,1,5
9152806,9,6
1856,1,6
21685,2,5
20175,2,5
656225,6,5
861,8,1
585589,5,9
9,9,9
1873,1,3
22401,2,1
306,3,6
386082,3,2
13355,1,5
37170132,3,2
5443767,5,7
14969,1,9
43033372,4,2
137960,1,0
486491,4,1
9632695,9,5
6723614,6,4
13655168,1,8
383869,3,9
2000,2,0
36170023,3,3
3633,3,3
2130159,2,9
265513,2,3
53463,5,3
139,1,9
28042,2,2
12378,1,8
330,3,0
1095241,1,1
6137208,6,8
306,3,6
20910,2,0
368208,3,8
3600000,3,0
293,2,3
14087,1,7
144183,1,3
400801,4,1
2444,2,4
306,3,6
6323479,6,9
364874,3,4
10367237,1,7
3518,3,8
685661,6,1
324727,3,7
6990276,6,6
2000,2,0
9332778,9,8
35562072,3,2
6035768,6,8
6396717,6,7
8639772,8,2
2645,2,5
4553,4,3
1699,1,9
13679,1,9
161284,1,4
1179457,1,7
12922,1,2
422821,4,1
34027,3,7
7737441,7,1
419632,4,2
10631,1,1
359705,3,5
245599,2,9
37032732,3,2
237571,2,1
34428,3,8
4320,4,0
1834726,1,6
5365,5,5
2183,2,3
6835,6,5
265754,2,4
306,3,6
13083,1,3
272543,2,3
108,1,8
11373,1,3
820851,8,1
72911998,7,8
13387834,1,4
30660983,3,3
7841908,7,8
25927,2,7
1500000,1,0
12132,1,2
314472,3,2
26343,2,3
278949,2,9
11371,1,1
4833956,4,6
295248,2,8
345839,3,9
99,9,9
1800,1,0
50000,5,0
20265,2,5
20000,2,0
6878986,6,6
3609783,3,3
13625469,1,9
410,4,0
7630246,7,6
20000,2,0
51120,5,0
66458,6,8
324906,3,6
158747,1,7
1932,1,2
3932,3,2
932,9,2
1231,1,1
10000,1,0
3585,3,5
20179,2,9
16209,1,9
12297,1,7
23814,2,4
58000,5,0
1907,1,7
38004,3,4
38053,3,3
86314,8,4
5800,5,0
86333,8,3
210693,2,3
46528,4,8
41300,4,0
126625,1,5
16150,1,0
9950,9,0
24100,2,0
1884,1,4
7574,7,4
7165,7,5
1913,1,3
957,9,7
973,9,3
7165,7,5
3327,3,7
1870,1,0
6012,6,2
17261,1,1
1907,1,7
1829,1,9
1507,1,7
1398,1,8
2073,2,3
12601,1,1
12601,1,1
87549,8,9
94171,9,1
102867,1,7
11688,1,8
17580,1,0
17580,1,0
42220,4,0
493,4,3
50,5,0
134908,1,8
1052,1,2
246,2,6
50,5,0
570,5,0
50,5,0
62712,6,2
10000,1,0
8300,8,0
13500,1,0
1500,1,0
45000,4,0
45000,4,0
45000,4,0
18451,1,1
6364,6,4
12837,1,7
9,9,9
42300,4,0
903,9,3
51310,5,0
1406,1,6
42300,4,0
24062,2,2
4995,4,5
4350,4,0
293,2,3
722242,7,2
264,2,4
276971,2,1
611324,6,4
11626,1,6
55406,5,6
795546,7,6
14988,1,8
252345,2,5
281822,2,2
590,5,0
237222,2,2
6951,6,1
7793,7,3
6839,6,9
145,1,5
300000,3,5
10500,1,0
233,2,3
17970,1,0
211,2,1
15405,1,5
3775,3,5
2190,2,0
3050,3,0
23472,2,2
7000,7,0
8500,8,0
5625,5,5
8422,8,2
819,8,9
40000,4,0
40000,4,0
40000,4,0
276039,2,9
45000,4,0
45000,4,0
45000,4,0
12000,1,0
516830,5,0
45855,4,5
446422,4,2
6000,6,0
9000,9,0
3000,3,0
5900,5,0
7100,7,0
9000,9,0
218402,2,2
10000,1,0
4750,4,0
7250,7,0
3726,3,6
481,4,1
610,6,0
9,9,9
2196,2,6
7647,7,7
3039,3,9
104561,1,1
5,5,5
49732,4,2
238,2,8
784,7,4
5,5,5
5,5,5
1171,1,1
60289,6,9
182,1,2
5500,5,0
7000,7,0
6000,6,0
6500,6,0
15750,1,0
7000,7,0
7250,7,0
6500,6,0
24000,2,0
6000,6,0
26563,2,3
26563,2,3
17500,1,0
17500,1,0
17500,1,0
5582,5,2
15000,1,0
15000,1,0
15000,1,0
7250,7,0
15087,1,7
5500,5,0
6000,6,0
13000,1,0
7700,7,0
6750,6,0
5500,5,0
9000,9,0
6000,6,0
1522704,1,4
24562,2,2
16475,1,5
6772,6,2
15414,1,4
5212,5,2
3338,3,8
464,4,4
36729,3,9
221,2,1
1319868,1,8
2415777,2,7
23133,2,3
1872419,1,9
317788,3,8
3000000,3,6
1163,1,3
1155292,1,2
38243,3,3
725142,7,2
112500,1,0
7940,7,0
3500000,3,0
38802,3,2
58446,5,6
1556,1,6
15000,1,0
15000,1,0
8500,8,0
1221008,1,8
948116,9,6
1105740,1,0
8750,8,0
6000,6,0
157818,1,8
22500,2,0
35063,3,3
155070,1,0
29680,2,0
16430,1,0
16430,1,0
21995,2,5
10000,1,0
70581,7,1
70581,7,1
70581,7,1
6800,6,0
1868,1,8
8250,8,0
13767,1,7
1253,1,3
8250,8,0
50000,5,0
32822,3,2
293764,2,4
315624,3,4
379939,3,9
374551,3,1
1539350,1,0
1758126,1,6
336566,3,6
257470,2,0
940779,9,9
262398,2,8
22793,2,3
5500,5,0
5500,5,0
5500,5,0
7000,7,0
5283,5,3
1699,1,9
762,7,2
4307,4,7
1449,1,9
787,7,7
7000,7,0
6000,6,0
7000,7,0
6000,6,0
6500,6,0
6900,6,0
16175,1,5
6500,6,0
14000,1,0
2766,2,6
113,1,3
1802,1,2
3447,3,7
1623,1,3
7199,7,9
382,3,2
19958,1,8
7896,7,6
354,3,4
25088,2,8
11121,1,1
8096,8,6
5632,5,2
790,7,0
60642,6,2
2162,2,2
476711,4,1
36430,3,0
621568,6,8
211434,2,4
21235,2,5
30909,3,9
246639,2,9
91184,9,4
6669,6,9
745684,7,4
29148,2,8
23201,2,1
117806,1,6
194005,1,5
3838,3,8
176585,1,5
61617,6,7
206481,2,1
2200,2,0
40959,4,9
82915,8,5
76963,7,3
21081,2,1
42612,4,2
40791,4,1
20025,2,5
7500,7,0
37660,3,0
8750,8,0
1123,1,3
4243,4,3
590,5,0
50517,5,7
1225000,1,0
55012,5,2
105983,1,3
24552,2,2
63260,6,0
500,5,0
2252,2,2
9363,9,3
250,2,0
2202,2,2
12500,1,0
89344,8,4
106681,1,1
19877,1,7
112851,1,1
39215,3,5
16792,1,2
7163,7,3
1792,1,2
7466,7,6
7000,7,0
6500,6,0
9500,9,0
8000,8,0
7000,7,0
5500,5,0
14000,1,0
8500,8,0
8000,8,0
12500,1,0
10000,1,0
5900,5,0
7000,7,0
5500,5,0
17500,1,0
7500,7,0
6750,6,0
2381,2,1
3572,3,2
20463,2,3
21962,2,2
103030,1,0
5693,5,3
31548,3,8
46896,4,6
79224,7,4
6341,6,1
27715,2,5
28215,2,5
549,5,9
12301,1,1
13872,1,2
7830,7,0
36654,3,4
250,2,0
17546,1,6
17546,1,6
17546,1,6
115162,1,2
112008,1,8
50000,5,0
44000,4,0
44000,4,0
44000,4,0
10000,1,0
44217,4,7
44217,4,7
44217,4,7
6500,6,0
20000,2,0
12500,1,0
5000,5,0
3000,3,0
7500,7,0
29839,2,9
39954,3,4
209889,2,9
15706,1,6
65000,6,0
65000,6,0
65000,6,0
8500,8,0
9000,9,0
6000,6,0
33087,3,7
33087,3,7
33087,3,7
7405,7,5
48155,4,5
1122798,1,8
210,2,0
3970807,3,7
1893,1,3
209747,2,7
4543,4,3
1173,1,3
8154,8,4
2202,2,2
96,9,6
900,9,0
2891864,2,4
19364,1,4
23813,2,3
14502,1,2
62126,6,6
57883,5,3
59660,5,0
22000,2,0
2111,2,1
766,7,6
2394,2,4
1956,1,6
17035,1,5
30318,3,8
33448,3,8
61014,6,4
41626,4,6
2470,2,0
6555,6,5
7185,7,5
3606,3,6
6691,6,1
8177,8,7
2471,2,1
958,9,8
7545,7,5
6635,6,5
6315,6,5
6131,6,1
6564,6,4
6306,6,6
970,9,0
18995,1,5
23425,2,5
5900,5,0
4400,4,0
2500,2,0
9408,9,8
250,2,0
8869,8,9
83333,8,3
937,9,7
87557,8,7
4711,4,1
20523,2,3
11849,1,9
589,5,9
9345,9,5
477,4,7
83333,8,3
14715,1,5
5750,5,0
6000,6,0
13250,1,0
6500,6,0
32840,3,0
6790,6,0
3124986,3,6
1970280,1,0
2706408,2,8
10374,1,4
8322,8,2
69166,6,6
44206,4,6
17900,1,0
6777,6,7
42780,4,0
2207945,2,5
69572,6,2
87239,8,9
106402,1,2
18710,1,0
60000,6,0
41312,4,2
1074,1,4
12813,1,3
4880,4,0
500,5,0
1500,1,0
3350,3,0
2900,2,0
10700,1,0
100,1,0
1550,1,0
1450,1,0
1550,1,0
3992467,3,7
2541026,2,6
2000000,2,6
515000,5,0
2360069,2,9
2686206,2,6
24385,2,5
8400,8,0
8400,8,0
8400,8,0
6000,6,0
5750,5,0
6000,6,0
6500,6,0
169688,1,8
81630,8,0
275000,2,0
254375,2,5
27500,2,0
108000,1,0
10000,1,0
10000,1,0
10000,1,0
60500,6,0
60500,6,0
60500,6,0
7374,7,4
3876,3,6
2143,2,3
1105,1,5
208,2,8
5280,5,0
26622,2,2
33,3,3
14997,1,7
2652,2,2
7796,7,6
22429,2,9
9922,9,2
10560,1,0
1320,1,0
1320,1,0
11408,1,8
5858,5,8
2640,2,0
24530,2,0
3909,3,9
6627,6,7
3337,3,7
370241,3,1
428660,4,0
3520,3,0
10300,1,0
11400,1,0
701,7,1
370,3,0
1145,1,5
2246,2,6
135,1,5
777,7,7
222,2,2
554,5,4
83,8,3
4027,4,7
66,6,6
238,2,8
769,7,9
5500,5,0
5500,5,0
10750,1,0
29461,2,1
7000,7,0
22724,2,4
100195,1,5
11064,1,4
536,5,6
84,8,4
65274,6,4
1985,1,5
3352,3,2
600,6,0
34135,3,5
9020,9,0
36745,3,5
61,6,1
19860,1,0
1109,1,9
2394,2,4
175,1,5
878,8,8
2009,2,9
2194,2,4
1768,1,8
18424,1,4
10129,1,9
6550,6,0
14200,1,0
15050,1,0
500000,5,5
82,8,2
7743,7,3
20050,2,0
275,2,5
15475,1,5
15475,1,5
15846,1,6
15325,1,5
15846,1,6
5463,5,3
4025,4,5
249920,2,0
238560,2,0
7500,7,0
19000,1,0
500000,5,5
5500,5,0
6000,6,0
6750,6,0
81588,8,8
81588,8,8
81588,8,8
75,7,5
465,4,5
115,1,5
1243364,1,4
1214049,1,9
9100,9,0
14940,1,0
264,2,4
752,7,2
10003,1,3
13919,1,9
4714,4,4
14560,1,0
305,3,5
257808,2,8
9763,9,3
1347758,1,8
42235,4,5
136440,1,0
4539,4,9
77030,7,0
319,3,9
566,5,6
915,9,5
1544,1,4
783,7,3
1990,1,0
783,7,3
3416,3,6
3303,3,3
4037,4,7
27500,2,0
27500,2,0
27500,2,0
92387,9,7
61210,6,0
86112,8,2
140695,1,5
9100,9,0
1252,1,2
6475,6,5
3700,3,0
495,4,5
6475,6,5
5600,5,0
5600,5,0
22000,2,0
22000,2,0
22000,2,0
100000,1,5
1750,1,0
1900,1,0
1900,1,0
1900,1,0
1750,1,0
1900,1,0
7500,7,0
323770,3,0
9592,9,2
7019,7,9
2751,2,1
477918,4,8
341897,3,7
103500,1,0
12500,1,0
157302,1,2
250136,2,6
98269,9,9
33505,3,5
31628,3,8
417823,4,3
738966,7,6
16699,1,9
24,2,4
480,4,0
37500,3,0
79478,7,8
120750,1,0
44503,4,3
280,2,0
47144,4,4
143252,1,2
18270,1,0
218,2,8
1260000,1,0
510000,5,0
410994,4,4
19370,1,0
2732,2,2
24037,2,7
6659,6,9
9506,9,6
530,5,0
7303,7,3
8590,8,0
64693,6,3
20112,2,2
3847,3,7
93971,9,1
9090,9,0
3766,3,6
9274,9,4
54534,5,4
635969,6,9
4078,4,8
322731,3,1
143126,1,6
615307,6,7
155277,1,7
110623,1,3
184374,1,4
667213,6,3
63347,6,7
79337,7,7
136196,1,6
10023,1,3
82130,8,0
19594,1,4
152343,1,3
203068,2,8
130152,1,2
68291,6,1
509793,5,3
24833,2,3
71154,7,4
2745,2,5
149845,1,5
540000,5,0
19282,1,2
70500,7,0
4800,4,0
4500,4,0
4150,4,0
4600,4,0
28500,2,0
28500,2,0
28500,2,0
108000,1,0
12300,1,0
857,8,7
32104,3,4
52318,5,8
10377,1,7
46009,4,9
97442,9,2
39914,3,4
6094,6,4
28536,2,6
5600,5,0
3541,3,1
7934,7,4
15334,1,4
765,7,5
7884,7,4
13162,1,2
18724,1,4
328,3,8
4458,4,8
6396,6,6
219,2,9
12301,1,1
25000,2,0
25000,2,0
25000,2,0
45000,4,0
45000,4,0
45000,4,0
8925,8,5
1600,1,0
48582,4,2
41152,4,2
945,9,5
14380,1,0
23872,2,2
359411,3,1
1050000,1,0
233247,2,7
799919,7,9
492766,4,6
280000,2,0
16168,1,8
9249,9,9
96,9,6
483,4,3
75556,7,6
13564,1,4
485,4,5
6500,6,0
9000,9,0
10000,1,0
11963,1,3
7750,7,0
18356,1,6
39,3,9
15000,1,0
15000,1,0
45000,4,0
11324,1,4
11324,1,4
11324,1,4
6846,6,6
95,9,5
5673,5,3
40000,4,0
40000,4,0
40000,4,0
300000,3,5
10000,1,0
10000,1,0
29,2,9
15500,1,0
839,8,9
375,3,5
225302,2,2
238831,2,1
105091,1,1
300,3,0
23513,2,3
23513,2,3
23513,2,3
1706,1,6
138341,1,1
325404,3,4
2960,2,0
1706,1,6
178950,1,0
40477,4,7
1254,1,4
5117,5,7
14073,1,3
13220,1,0
14272,1,2
11097,1,7
9324,9,4
27489,2,9
68250,6,0
68250,6,0
68250,6,0
16000,1,0
16000,1,0
17600,1,0
18276,1,6
17362,1,2
707,7,7
1895,1,5
3994,3,4
157,1,7
8000,8,0
8453,8,3
10645,1,5
1648919,1,9
1422082,1,2
1043161,1,1
21560,2,0
58333,5,3
58333,5,3
58333,5,3
64,6,4
41,4,1
142,1,2
90,9,0
29,2,9
811,8,1
77,7,7
29,2,9
37894,3,4
2741,2,1
11794,1,4
674,6,4
859,8,9
1199,1,9
51,5,1
350934,3,4
12290,1,0
76,7,6
40,4,0
808,8,8
681,6,1
777303,7,3
339,3,9
1055,1,5
56,5,6
1300,1,0
70369,7,9
238,2,8
455,4,5
350934,3,4
2055,2,5
70369,7,9
119,1,9
777303,7,3
17,1,7
90,9,0
210,2,0
197,1,7
51,5,1
378846,3,6
953,9,3
47715,4,5
1583,1,3
33872,3,2
357,3,7
451,4,1
4500,4,0
5083,5,3
2389,2,9
268,2,8
18618,1,8
526395,5,5
2093,2,3
350468,3,8
2919,2,9
21,2,1
435,4,5
347364,3,4
74,7,4
777303,7,3
5098,5,8
669,6,9
811,8,1
34,3,4
59,5,9
766,7,6
81,8,1
19,1,9
18,1,8
41,4,1
41,4,1
124,1,4
2063,2,3
40607,4,7
2771,2,1
99,9,9
57,5,7
644,6,4
350934,3,4
777303,7,3
2767,2,7
945,9,5
10895,1,5
512898,5,8
36235,3,5
43625,4,5
408429,4,9
77,7,7
149,1,9
320640,3,0
114,1,4
96,9,6
17,1,7
17,1,7
16619,1,9
29,2,9
56,5,6
16079,1,9
112,1,2
380,3,0
38,3,8
811,8,1
17,1,7
87,8,7
258,2,8
362,3,2
1385,1,5
205,2,5
911,9,1
34511,3,1
1600,1,0
543,5,3
274676,2,6
187,1,7
546190,5,0
31890,3,0
40460,4,0
356642,3,2
2419,2,9
880,8,0
3448,3,8
70369,7,9
34551,3,1
809,8,9
9575,9,5
2796,2,6
3705,3,5
1255,1,5
15600,1,0
40170,4,0
1725,1,5
1930,1,0
8640,8,0
1771,1,1
392,3,2
1764,1,4
5420,5,0
403,4,3
5106,5,6
5128,5,8
4317,4,7
233,2,3
450,4,0
1425,1,5
1500,1,0
10677,1,7
7677,7,7
403,4,3
886,8,6
1288,1,8
6000,6,0
10000,1,0
6000,6,0
6000,6,0
5084,5,4
71050,7,0
4513,4,3
88256,8,6
1715,1,5
96,9,6
214,2,4
275,2,5
729,7,9
45000,4,0
15000,1,0
5582,5,2
5651,5,1
3081,3,1
4936,4,6
54325,5,5
31823,3,3
5217,5,7
5217,5,7
1043,1,3
5217,5,7
1043,1,3
5217,5,7
5500,5,0
6500,6,0
6000,6,0
4969,4,9
3160,3,0
9874,9,4
94500,9,0
34925,3,5
54370,5,0
51429,5,9
17249,1,9
17411,1,1
14300,1,0
162024,1,4
14825,1,5
533772,5,2
813,8,3
1713,1,3
418,4,8
121358,1,8
46346,4,6
2514,2,4
209,2,9
7000,7,0
9500,9,0
5612,5,2
790,7,0
372,3,2
19792,1,2
10167,1,7
788,7,8
25513,2,3
5460,5,0
6000,6,0
635,6,5
40000,4,0
5500,5,0
14538,1,8
113448,1,8
113448,1,8
113448,1,8
264145,2,5
17850,1,0
423805,4,5
119007,1,7
7500,7,0
10650,1,0
2700,2,0
1370,1,0
5450,5,0
2100,2,0
5560,5,0
4820,4,0
1830,1,0
6350,6,0
6975,6,5
1650,1,0
18300,1,0
600,6,0
985000,9,0
11750,1,0
2550,2,0
10500,1,0
6777,6,7
34647,3,7
3857,3,7
8259,8,9
6863,6,3
19750,1,0
19750,1,0
7242,7,2
6900,6,0
10000,1,0
46990,4,0
14000,1,0
8250,8,0
10129,1,9
119052,1,2
268238,2,8
16000,1,0
284301,2,1
12564,1,4
16600,1,0
16000,1,0
17568,1,8
16810,1,0
12044,1,4
203123,2,3
2860,2,0
2921,2,1
2708,2,8
11500,1,0
10190,1,0
6600,6,0
27844,2,4
2024121,2,1
1590671,1,1
450000,4,0
742342,7,2
357191,3,1
16670,1,0
2475,2,5
9259,9,9
4641,4,1
12925,1,5
9635,9,5
18899,1,9
9396,9,6
4920,4,0
5421,5,1
2901,2,1
2725,2,5
7500,7,0
35000,3,0
125908,1,8
125908,1,8
125908,1,8
1418,1,8
19583,1,3
5448,5,8
24723,2,3
894,8,4
14176,1,6
3742,3,2
10153,1,3
15199,1,9
11050,1,0
11184,1,4
7675,7,5
13072,1,2
13627,1,7
2980,2,0
9591,9,1
3878,3,8
27030,2,0
12000,1,0
6500,6,0
6500,6,0
6953,6,3
61284,6,4
2706,2,6
14000,1,0
503431,5,1
331101,3,1
76500,7,0
76500,7,0
76500,7,0
6789,6,9
436418,4,8
21201,2,1
6500,6,0
10750,1,0
4744,4,4
5008,5,8
16219,1,9
64400,6,0
2410,2,0
10871,1,1
8750,8,0
14116,1,6
5814832,5,2
69000,6,0
69000,6,0
69000,6,0
26721,2,1
8516,8,6
8286,8,6
51500,5,0
12740,1,0
5330,5,0
156656,1,6
47002,4,2
4960,4,0
1807,1,7
406,4,6
2823,2,3
15600,1,0
1936,1,6
837,8,7
5352,5,2
6224,6,4
20213,2,3
25002,2,2
5018,5,8
305,3,5
4455,4,5
1117,1,7
426,4,6
123,1,3
2647,2,7
3906,3,6
6822,6,2
12783,1,3
14676,1,6
13052,1,2
70873,7,3
70873,7,3
70873,7,3
175000,1,0
39309,3,9
324177,3,7
3500,3,0
3500,3,0
842,8,2
45,4,5
740,7,0
829,8,9
33785,3,5
20149,2,9
1199,1,9
19417,1,7
33251,3,1
1684,1,4
18788,1,8
32230,3,0
1339,1,9
6000,6,0
7133,7,3
24250,2,0
24250,2,0
24250,2,0
4178,4,8
623,6,3
2240,2,0
659,6,9
620,6,0
3231,3,1
2276,2,6
3133,3,3
4264,4,4
780,7,0
3232,3,2
2295,2,5
12014,1,4
33266,3,6
2924,2,4
1235,1,5
348,3,8
1000,1,0
1335,1,5
32000,3,0
32000,3,0
32000,3,0
10737,1,7
5000,5,0
13957,1,7
30087,3,7
183,1,3
35000,3,0
120579,1,9
24903,2,3
200,2,0
45811,4,1
65928,6,8
34442,3,2
44919,4,9
15749,1,9
210,2,0
14583,1,3
15841,1,1
5000,5,0
1744,1,4
6759,6,9
11678,1,8
315,3,5
119975,1,5
16864,1,4
86601,8,1
19693,1,3
111119,1,9
13617,1,7
135927,1,7
10,1,0
14795,1,5
9185,9,5
435128,4,8
4342,4,2
60000,6,0
2136,2,6
884,8,4
239977,2,7
1748,1,8
212500,2,0
212500,2,0
741,7,1
8024,8,4
9257,9,7
3369,3,9
2471,2,1
3397,3,7
29782,2,2
1323,1,3
4070,4,0
4070,4,0
52922,5,2
22344,2,4
6284,6,4
2000000,2,6
500000,5,5
1000000,1,6
1450000,1,0
500000,5,5
2157,2,7
9195,9,5
19411,1,1
37405,3,5
2626,2,6
95899,9,9
8000,8,0
232755,2,5
125000,1,0
225000,2,0
100000,1,5
3750,3,0
29650,2,0
72869,7,9
20197,2,7
20521,2,1
22192,2,2
16591,1,1
12500,1,0
20000,2,0
224095,2,5
153,1,3
98749,9,9
778431,7,1
675179,6,9
1031568,1,8
805496,8,6
1041203,1,3
1840,1,0
7180,7,0
3795,3,5
2858,2,8
8099,8,9
5932,5,2
2925,2,5
161425,1,5
3720,3,0
21954,2,4
5567,5,7
124955,1,5
7504,7,4
70860,7,0
16531,1,1
128582,1,2
5500,5,0
13287,1,7
325,3,5
8344,8,4
318,3,8
1300,1,0
3296,3,6
1700,1,0
2300,2,0
61525,6,5
61525,6,5
61525,6,5
13658,1,8
9391,9,1
14456,1,6
12638,1,8
34392,3,2
17725,1,5
4921,4,1
8234,8,4
19343,1,3
442094,4,4
977672,9,2
371611,3,1
73758,7,8
9926,9,6
2360,2,0
77464,7,4
6875,6,5
92186,9,6
17643,1,3
11799,1,9
4280,4,0
2140,2,0
18154,1,4
35055,3,5
22015,2,5
12671,1,1
