agedays,sex,mean,sd,cv,l
131,Male,6.5777,0.8126748349999999,0.12355,-0.0172
132,Male,6.5939,0.8144125889999999,0.12351,-0.0185
133,Male,6.6099,0.816058254,0.12346,-0.0198
134,Male,6.6258,0.817756236,0.12342,-0.021
135,Male,6.6416,0.8193741920000001,0.12337,-0.0223
136,Male,6.6573,0.821044809,0.12333,-0.0235
137,Male,6.6729,0.822701841,0.12329,-0.0248
138,Male,6.6884,0.8243453,0.12325,-0.026
139,Male,6.7039,0.825987519,0.12321,-0.0273
140,Male,6.7192,0.827603864,0.12317,-0.0285
141,Male,6.7344,0.829206672,0.12313,-0.0297
142,Male,6.7495,0.830795955,0.12309,-0.0309
143,Male,6.7646,0.83238403,0.12305,-0.0321
144,Male,6.7795,0.833946295,0.12301,-0.0333
145,Male,6.7944,0.8355753120000001,0.12298,-0.0345
146,Male,6.8091,0.8371107539999999,0.12294,-0.0357
147,Male,6.8238,0.8387132580000001,0.12291,-0.0369
148,Male,6.8384,0.8402342079999999,0.12287,-0.0381
149,Male,6.8529,0.841810236,0.12284,-0.0393
150,Male,6.8673,0.8433731130000001,0.12281,-0.0404
151,Male,6.8816,0.844854032,0.12277,-0.0416
152,Male,6.8959,0.8464027660000001,0.12274,-0.0428
153,Male,6.91,0.8479261,0.12271,-0.0439
154,Male,6.9241,0.849448588,0.12268,-0.045
155,Male,6.9381,0.850957965,0.12265,-0.0462
156,Male,6.952,0.85245424,0.12262,-0.0473
157,Male,6.9659,0.8539496810000001,0.12259,-0.0484
158,Male,6.9797,0.8554320320000001,0.12256,-0.0496
159,Male,6.9934,0.856971236,0.12254,-0.0507
160,Male,7.007,0.8584275699999999,0.12251,-0.0518
161,Male,7.0205,0.85987084,0.12248,-0.0529
162,Male,7.034,0.86138364,0.12246,-0.054
163,Male,7.0474,0.8628131819999999,0.12243,-0.0551
164,Male,7.0607,0.8643002870000001,0.12241,-0.0562
165,Male,7.074,0.86571612,0.12238,-0.0573
166,Male,7.0872,0.867189792,0.12236,-0.0583
167,Male,7.1003,0.868650702,0.12234,-0.0594
168,Male,7.1133,0.870027723,0.12231,-0.0605
169,Male,7.1263,0.8714752269999999,0.12229,-0.0615
170,Male,7.1393,0.8729222110000001,0.12227,-0.0626
171,Male,7.1521,0.874344225,0.12225,-0.0637
172,Male,7.1649,0.8757657270000001,0.12223,-0.0647
173,Male,7.1776,0.877174496,0.12221,-0.0658
174,Male,7.1903,0.8785827569999999,0.12218999999999999,-0.0668
175,Male,7.2029,0.879978293,0.12217,-0.0678
176,Male,7.2154,0.88136111,0.12215,-0.0689
177,Male,7.2279,0.882815706,0.12214,-0.0699
178,Male,7.2403,0.8841854360000001,0.12212,-0.0709
179,Male,7.2527,0.88555467,0.1221,-0.0719
180,Male,7.265,0.8869111999999999,0.12208,-0.0729
181,Male,7.2772,0.888327804,0.12207,-0.0739
182,Male,7.2894,0.88967127,0.12205,-0.0749
183,Male,7.3016,0.8910872639999999,0.12204,-0.0759
184,Male,7.3136,0.8924054720000001,0.12202,-0.0769
185,Male,7.3256,0.8937964559999999,0.12201,-0.0779
186,Male,7.3376,0.8951872,0.122,-0.0789
187,Male,7.3495,0.89649201,0.12198,-0.0799
188,Male,7.3614,0.8978699579999999,0.12197,-0.0808
189,Male,7.3732,0.899235472,0.12196,-0.0818
190,Male,7.3849,0.900588555,0.12195,-0.0828
191,Male,7.3966,0.9019414040000001,0.12194,-0.0837
192,Male,7.4082,0.903207744,0.12192,-0.0847
193,Male,7.4198,0.9045478180000001,0.12191,-0.0857
194,Male,7.4314,0.90588766,0.1219,-0.0866
195,Male,7.4429,0.9072150809999999,0.12189,-0.0875
196,Male,7.4543,0.908530084,0.12188,-0.0885
197,Male,7.4657,0.909919516,0.12188,-0.0894
198,Male,7.477,0.91122199,0.12187,-0.0904
199,Male,7.4883,0.9125242379999999,0.12186,-0.0913
200,Male,7.4995,0.913814075,0.12185,-0.0922
201,Male,7.5107,0.915103688,0.12184,-0.0931
202,Male,7.5219,0.916468296,0.12184,-0.094
203,Male,7.533,0.91774539,0.12183,-0.095
204,Male,7.544,0.91901008,0.12182,-0.0959
205,Male,7.5551,0.920362282,0.12182,-0.0968
206,Male,7.566,0.92161446,0.12181,-0.0977
207,Male,7.5769,0.922942189,0.12181,-0.0986
208,Male,7.5878,0.92419404,0.1218,-0.0995
209,Male,7.5986,0.9255094800000001,0.1218,-0.1003
210,Male,7.6094,0.926748826,0.12179,-0.1012
211,Male,7.6202,0.928064158,0.12179,-0.1021
212,Male,7.6309,0.9293673109999999,0.12179,-0.103
213,Male,7.6416,0.930594048,0.12178,-0.1039
214,Male,7.6522,0.931884916,0.12178,-0.1047
215,Male,7.6628,0.933175784,0.12178,-0.1056
216,Male,7.6733,0.934377741,0.12177,-0.1065
217,Male,7.6838,0.935656326,0.12177,-0.1073
218,Male,7.6943,0.936934911,0.12177,-0.1082
219,Male,7.7047,0.938201319,0.12177,-0.109
220,Male,7.7151,0.939467727,0.12177,-0.1099
221,Male,7.7254,0.940721958,0.12177,-0.1107
222,Male,7.7357,0.941976189,0.12177,-0.1116
223,Male,7.746,0.94315296,0.12176,-0.1124
224,Male,7.7562,0.9443949119999999,0.12176,-0.1132
225,Male,7.7664,0.9456368639999999,0.12176,-0.1141
226,Male,7.7766,0.946878816,0.12176,-0.1149
227,Male,7.7867,0.948186459,0.12177,-0.1157
228,Male,7.7968,0.9494163360000001,0.12177,-0.1165
229,Male,7.8068,0.9506340360000001,0.12177,-0.1173
230,Male,7.8169,0.9518639130000001,0.12177,-0.1181
231,Male,7.8268,0.953069436,0.12177,-0.119
232,Male,7.8368,0.954287136,0.12177,-0.1198
233,Male,7.8467,0.955492659,0.12177,-0.1206
234,Male,7.8566,0.956776748,0.12178,-0.1214
235,Male,7.8664,0.957970192,0.12178,-0.1222
236,Male,7.8762,0.959163636,0.12178,-0.1229
237,Male,7.886,0.96035708,0.12178,-0.1237
238,Male,7.8957,0.9616173029999999,0.12179,-0.1245
239,Male,7.9054,0.962798666,0.12179,-0.1253
240,Male,7.9151,0.9639800289999999,0.12179,-0.1261
241,Male,7.9247,0.96522846,0.1218,-0.1269
242,Male,7.9343,0.9663977400000001,0.1218,-0.1276
243,Male,7.9439,0.96756702000000006,0.1218,-0.1284
244,Male,7.9534,0.968803654,0.12181,-0.1292
245,Male,7.9629,0.969960849,0.12181,-0.1299
246,Male,7.9724,0.971197768,0.12182,-0.1307
247,Male,7.9819,0.972355058,0.12182,-0.1314
248,Male,7.9913,0.973500166,0.12182,-0.1322
249,Male,8.0007,0.974725281,0.12183,-0.1329
250,Male,8.01,0.9758583,0.12183,-0.1337
251,Male,8.0193,0.977071512,0.12184,-0.1344
252,Male,8.0286,0.9782849100000001,0.12185,-0.1352
253,Male,8.0379,0.9794181150000001,0.12185,-0.1359
254,Male,8.0471,0.980619606,0.12186,-0.1367
255,Male,8.0563,0.981740718,0.12186,-0.1374
256,Male,8.0655,0.982942485,0.12187,-0.1381
257,Male,8.0746,0.984051502,0.12187,-0.1388
258,Male,8.0837,0.9852413560000001,0.12188,-0.1396
259,Male,8.0928,0.9864313920000001,0.12189,-0.1403
260,Male,8.1019,0.987540591,0.12189,-0.141
261,Male,8.1109000000000009,0.9887187100000001,0.1219,-0.1417
262,Male,8.1199,0.9898158099999999,0.1219,-0.1424
263,Male,8.1289,0.990994199,0.12191,-0.1431
264,Male,8.1378,0.9921605760000001,0.12192,-0.1438
265,Male,8.1468,0.993257856,0.12192,-0.1445
266,Male,8.1557,0.9944245009999999,0.12193,-0.1452
267,Male,8.1645,0.9955791300000001,0.12194,-0.1459
268,Male,8.1734000000000009,0.9966643960000001,0.12194,-0.1466
269,Male,8.1822,0.99781929,0.12195,-0.1473
270,Male,8.191,0.9989743600000001,0.12196,-0.148
271,Male,8.1998,1.000129606,0.12197,-0.1487
272,Male,8.2085,1.0011907450000002,0.12197,-0.1494
273,Male,8.2172,1.002334056,0.12198,-0.1501
274,Male,8.2259,1.0034775409999999,0.12199,-0.1507
275,Male,8.2346,1.004538854,0.12199,-0.1514
276,Male,8.2432,1.0056703999999999,0.122,-0.1521
277,Male,8.2519,1.0068143189999998,0.12201,-0.1528
278,Male,8.2605,1.00794621,0.12202,-0.1534
279,Male,8.269,1.00898338,0.12202,-0.1541
280,Male,8.2776,1.010115528,0.12203,-0.1547
281,Male,8.2861,1.0112356439999999,0.12204,-0.1554
282,Male,8.2946,1.0123559300000002,0.12205,-0.1561
283,Male,8.3031,1.013476386,0.12206,-0.1567
284,Male,8.3116,1.014513896,0.12206,-0.1574
285,Male,8.3201,1.015634607,0.12207,-0.158
286,Male,8.3285,1.01674328,0.12208,-0.1587
287,Male,8.3369,1.017852121,0.12209,-0.1593
288,Male,8.3453,1.018877677,0.12209,-0.1599
289,Male,8.3536,1.01997456,0.1221,-0.1606
290,Male,8.362,1.02108382,0.12211,-0.1612
291,Male,8.3703,1.022181036,0.12212,-0.1618
292,Male,8.3786,1.023278418,0.12213,-0.1625
293,Male,8.3869,1.024292097,0.12213,-0.1631
294,Male,8.3952,1.0253897280000002,0.12214,-0.1637
295,Male,8.4035,1.0264875249999998,0.12215,-0.1643
296,Male,8.4117,1.027573272,0.12216,-0.165
297,Male,8.4199,1.028659183,0.12217,-0.1656
298,Male,8.4281,1.029745258,0.12218,-0.1662
299,Male,8.4363,1.0307471339999998,0.12218,-0.1668
300,Male,8.4445,1.031833455,0.12218999999999999,-0.1674
301,Male,8.4526,1.03290772,0.1222,-0.168
302,Male,8.4607,1.033982147,0.12221,-0.1686
303,Male,8.4688,1.035056736,0.12222,-0.1692
304,Male,8.4769,1.036046718,0.12222,-0.1698
305,Male,8.485,1.03712155,0.12223,-0.1704
306,Male,8.4931,1.038196544,0.12224,-0.171
307,Male,8.5011,1.039259475,0.12225,-0.1716
308,Male,8.5092,1.040334792,0.12226,-0.1722
309,Male,8.5172,1.0413980440000001,0.12227,-0.1728
310,Male,8.5252,1.042376204,0.12227,-0.1734
311,Male,8.5332,1.043439696,0.12228,-0.174
312,Male,8.5411,1.044491119,0.12229,-0.1745
313,Male,8.5491,1.04555493,0.1223,-0.1751
314,Male,8.557,1.04660667,0.12231,-0.1757
315,Male,8.565,1.04758515,0.12231,-0.1763
316,Male,8.5729,1.048637128,0.12232,-0.1768
317,Male,8.5808,1.049689264,0.12233,-0.1774
318,Male,8.5887,1.050741558,0.12234,-0.178
319,Male,8.5965,1.051781775,0.12235,-0.1785
320,Male,8.6044,1.05274834,0.12235,-0.1791
321,Male,8.6122,1.053788792,0.12236,-0.1797
322,Male,8.6201,1.0548416370000002,0.12237,-0.1802
323,Male,8.6279,1.0558824020000002,0.12238,-0.1808
324,Male,8.6357,1.056923323,0.12239,-0.1813
325,Male,8.6435,1.0578779649999999,0.12239,-0.1819
326,Male,8.6512,1.0589068799999999,0.1224,-0.1824
327,Male,8.659,1.05994819,0.12241,-0.183
328,Male,8.6667,1.0609774140000001,0.12242,-0.1835
329,Male,8.6745,1.062019035,0.12243,-0.1841
330,Male,8.6822,1.062961746,0.12243,-0.1846
331,Male,8.6899,1.0639913559999998,0.12244,-0.1851
332,Male,8.6976,1.06502112,0.12245,-0.1857
333,Male,8.7053,1.066051038,0.12246,-0.1862
334,Male,8.713,1.06699398,0.12246,-0.1867
335,Male,8.7207,1.068024129,0.12247,-0.1873
336,Male,8.7283,1.0690421840000002,0.12248,-0.1878
337,Male,8.736,1.07007264,0.12249,-0.1883
338,Male,8.7436,1.0710035640000002,0.12249,-0.1889
339,Male,8.7512,1.072022,0.1225,-0.1894
340,Male,8.7588,1.073040588,0.12251,-0.1899
341,Male,8.7664,1.0740593280000001,0.12252,-0.1904
342,Male,8.774,1.0749904799999999,0.12252,-0.1909
343,Male,8.7816,1.076009448,0.12253,-0.1914
344,Male,8.7892,1.0770285679999998,0.12254,-0.192
345,Male,8.7968,1.0779598719999999,0.12254,-0.1925
346,Male,8.8043,1.078966965,0.12255,-0.193
347,Male,8.8119,1.0799864639999999,0.12256,-0.1935
348,Male,8.8194,1.080905664,0.12256,-0.194
349,Male,8.8269,1.081913133,0.12257,-0.1945
350,Male,8.8344,1.082920752,0.12258,-0.195
351,Male,8.842,1.08394078,0.12259,-0.1955
352,Male,8.8495,1.0848602050000002,0.12259,-0.196
353,Male,8.8569,1.0858559399999999,0.1226,-0.1965
354,Male,8.8644,1.086864084,0.12261,-0.197
355,Male,8.8719,1.087783659,0.12261,-0.1974
356,Male,8.8794,1.088792028,0.12262,-0.1979
357,Male,8.8868,1.089699416,0.12262,-0.1984
358,Male,8.8943,1.0907080089999999,0.12263,-0.1989
359,Male,8.9017,1.091704488,0.12264,-0.1994
360,Male,8.9092,1.092624288,0.12264,-0.1999
361,Male,8.9166,1.09362099,0.12265,-0.2003
362,Male,8.924,1.09461784,0.12266,-0.2008
363,Male,8.9314,1.0955255240000001,0.12266,-0.2013
364,Male,8.9388,1.096522596,0.12267,-0.2018
365,Male,8.9462,1.0974303539999999,0.12267,-0.2022
366,Male,8.9536,1.098427648,0.12268,-0.2027
367,Male,8.961,1.09942509,0.12269,-0.2032
368,Male,8.9684,1.1003329960000001,0.12269,-0.2036
369,Male,8.9757,1.10131839,0.1227,-0.2041
370,Male,8.9831,1.1022263700000001,0.1227,-0.2046
371,Male,8.9904,1.1032119839999999,0.12271,-0.205
372,Male,8.9978,1.104210016,0.12272,-0.2055
373,Male,9.0051,1.105105872,0.12272,-0.2059
374,Male,9.0125,1.1061041249999999,0.12273,-0.2064
375,Male,9.0198,1.107000054,0.12273,-0.2068
376,Male,9.0271,1.107986254,0.12274,-0.2073
377,Male,9.0344,1.108882256,0.12274,-0.2077
378,Male,9.0417,1.109868675,0.12275,-0.2082
379,Male,9.049,1.11076475,0.12275,-0.2086
380,Male,9.0563,1.111751388,0.12276,-0.2091
381,Male,9.0636,1.1126475359999999,0.12276,-0.2095
382,Male,9.0709,1.1136343930000001,0.12277,-0.21
383,Male,9.0782,1.1145306140000002,0.12277,-0.2104
384,Male,9.0854,1.115505412,0.12278,-0.2108
385,Male,9.0927,1.116401706,0.12278,-0.2113
386,Male,9.0999,1.1173767209999999,0.12279,-0.2117
387,Male,9.1072,1.118273088,0.12279,-0.2121
388,Male,9.1144,1.11924832,0.1228,-0.2126
389,Male,9.1217,1.12014476,0.1228,-0.213
390,Male,9.1289,1.121120209,0.12281,-0.2134
391,Male,9.1361,1.122004441,0.12281,-0.2139
392,Male,9.1434,1.122992388,0.12282,-0.2143
393,Male,9.1506,1.123876692,0.12282,-0.2147
394,Male,9.1578,1.124760996,0.12282,-0.2151
395,Male,9.165,1.1257369499999998,0.12283,-0.2155
396,Male,9.1722,1.126621326,0.12283,-0.216
397,Male,9.1794,1.127597496,0.12284,-0.2164
398,Male,9.1866,1.128481944,0.12284,-0.2168
399,Male,9.1938,1.1294583299999998,0.12285,-0.2172
400,Male,9.2009,1.1303305650000002,0.12285,-0.2176
401,Male,9.2081,1.131215085,0.12285,-0.218
402,Male,9.2153,1.1321917579999998,0.12286,-0.2184
403,Male,9.2225,1.13307635,0.12286,-0.2188
404,Male,9.2296,1.1340409519999999,0.12287,-0.2192
405,Male,9.2368,1.134925616,0.12287,-0.2196
406,Male,9.2439,1.135797993,0.12287,-0.22
407,Male,9.2511,1.136775168,0.12288,-0.2204
408,Male,9.2582,1.137647616,0.12288,-0.2208
409,Male,9.2654,1.138532352,0.12288,-0.2212
410,Male,9.2725,1.1394975250000001,0.12289,-0.2216
411,Male,9.2796,1.140370044,0.12289,-0.222
412,Male,9.2867,1.141242563,0.12289,-0.2224
413,Male,9.2939,1.1422203100000001,0.1229,-0.2228
414,Male,9.301,1.1430929,0.1229,-0.2232
415,Male,9.3081,1.1439654899999998,0.1229,-0.2236
416,Male,9.3152,1.1449312320000002,0.12291,-0.224
417,Male,9.3223,1.145803893,0.12291,-0.2243
418,Male,9.3294,1.146676554,0.12291,-0.2247
419,Male,9.3365,1.1476425799999999,0.12292,-0.2251
420,Male,9.3436,1.148515312,0.12292,-0.2255
421,Male,9.3507,1.149388044,0.12292,-0.2259
422,Male,9.3578,1.1502607759999999,0.12292,-0.2262
423,Male,9.3649,1.1512271570000001,0.12293,-0.2266
424,Male,9.372,1.15209996,0.12293,-0.227
425,Male,9.379,1.15296047,0.12293,-0.2274
426,Male,9.3861,1.1539271340000001,0.12294,-0.2277
427,Male,9.3932,1.154800008,0.12294,-0.2281
428,Male,9.4002,1.155660588,0.12294,-0.2285
429,Male,9.4073,1.1565334619999998,0.12294,-0.2288
430,Male,9.4144,1.1575004800000002,0.12295,-0.2292
431,Male,9.4214,1.15836113,0.12295,-0.2296
432,Male,9.4285,1.159234075,0.12295,-0.2299
433,Male,9.4355,1.160094725,0.12295,-0.2303
434,Male,9.4426,1.16096767,0.12295,-0.2307
435,Male,9.4496,1.1619228160000001,0.12296,-0.231
436,Male,9.4567,1.162795832,0.12296,-0.2314
437,Male,9.4637,1.163656552,0.12296,-0.2317
438,Male,9.4707,1.164517272,0.12296,-0.2321
439,Male,9.4778,1.165390288,0.12296,-0.2324
440,Male,9.4848,1.166345856,0.12297,-0.2328
441,Male,9.4918,1.167206646,0.12297,-0.2331
442,Male,9.4988,1.1680674359999998,0.12297,-0.2335
443,Male,9.5058,1.168928226,0.12297,-0.2338
444,Male,9.5129,1.169801313,0.12297,-0.2342
445,Male,9.5199,1.170757302,0.12298,-0.2345
446,Male,9.5269,1.171618162,0.12298,-0.2349
447,Male,9.5339,1.1724790219999999,0.12298,-0.2352
448,Male,9.5409,1.173339882,0.12298,-0.2355
449,Male,9.5479,1.174200742,0.12298,-0.2359
450,Male,9.5549,1.175061602,0.12298,-0.2362
451,Male,9.5619,1.176018081,0.12299,-0.2366
452,Male,9.5689,1.176879011,0.12299,-0.2369
453,Male,9.5759,1.177739941,0.12299,-0.2372
454,Male,9.5829,1.178600871,0.12299,-0.2376
455,Male,9.5898,1.179449502,0.12299,-0.2379
456,Male,9.5968,1.180310432,0.12299,-0.2382
457,Male,9.6038,1.181171362,0.12299,-0.2385
458,Male,9.6108,1.1821283999999999,0.123,-0.2389
459,Male,9.6178,1.1829894,0.123,-0.2392
460,Male,9.6247,1.1838381,0.123,-0.2395
461,Male,9.6317,1.1846991,0.123,-0.2398
462,Male,9.6387,1.1855601,0.123,-0.2402
463,Male,9.6457,1.1864211,0.123,-0.2405
464,Male,9.6526,1.1872698,0.123,-0.2408
465,Male,9.6596,1.1881308,0.123,-0.2411
466,Male,9.6665,1.189076165,0.12301,-0.2414
467,Male,9.6735,1.189937235,0.12301,-0.2418
468,Male,9.6805,1.190798305,0.12301,-0.2421
469,Male,9.6874,1.191647074,0.12301,-0.2424
470,Male,9.6944,1.1925081439999998,0.12301,-0.2427
471,Male,9.7013,1.193356913,0.12301,-0.243
472,Male,9.7083,1.194217983,0.12301,-0.2433
473,Male,9.7152,1.1950667519999998,0.12301,-0.2436
474,Male,9.7222,1.195927822,0.12301,-0.2439
475,Male,9.7291,1.1968738820000002,0.12302,-0.2442
476,Male,9.7361,1.197735022,0.12302,-0.2446
477,Male,9.743,1.19858386,0.12302,-0.2449
478,Male,9.75,1.199445,0.12302,-0.2452
479,Male,9.7569,1.2002938380000001,0.12302,-0.2455
480,Male,9.7638,1.201142676,0.12302,-0.2458
481,Male,9.7708,1.202003816,0.12302,-0.2461
482,Male,9.7777,1.202852654,0.12302,-0.2464
483,Male,9.7846,1.203701492,0.12302,-0.2467
484,Male,9.7916,1.2045626320000002,0.12302,-0.247
485,Male,9.7985,1.205509455,0.12303,-0.2472
486,Male,9.8054,1.206358362,0.12303,-0.2475
487,Male,9.8124,1.207219572,0.12303,-0.2478
488,Male,9.8193,1.208068479,0.12303,-0.2481
489,Male,9.8262,1.208917386,0.12303,-0.2484
490,Male,9.8331,1.209766293,0.12303,-0.2487
491,Male,9.8401,1.210627503,0.12303,-0.249
492,Male,9.847,1.21147641,0.12303,-0.2493
493,Male,9.8539,1.212325317,0.12303,-0.2496
494,Male,9.8608,1.2131742239999999,0.12303,-0.2499
495,Male,9.8677,1.2140231309999998,0.12303,-0.2501
496,Male,9.8746,1.214970784,0.12304,-0.2504
497,Male,9.8816,1.215832064,0.12304,-0.2507
498,Male,9.8885,1.21668104,0.12304,-0.251
499,Male,9.8954,1.217530016,0.12304,-0.2513
500,Male,9.9023,1.218378992,0.12304,-0.2515
501,Male,9.9092,1.219227968,0.12304,-0.2518
502,Male,9.9161,1.2200769439999999,0.12304,-0.2521
503,Male,9.923,1.22092592,0.12304,-0.2524
504,Male,9.9299,1.2217748959999999,0.12304,-0.2526
505,Male,9.9368,1.222623872,0.12304,-0.2529
506,Male,9.9437,1.223472848,0.12304,-0.2532
507,Male,9.9506,1.22442133,0.12305,-0.2535
508,Male,9.9575,1.225270375,0.12305,-0.2537
509,Male,9.9644,1.22611942,0.12305,-0.254
510,Male,9.9713,1.226968465,0.12305,-0.2543
511,Male,9.9782,1.22781751,0.12305,-0.2545
512,Male,9.9851,1.228666555,0.12305,-0.2548
513,Male,9.992,1.2295156000000003,0.12305,-0.2551
514,Male,9.9989,1.230364645,0.12305,-0.2553
515,Male,10.0058,1.2312136900000001,0.12305,-0.2556
516,Male,10.0127,1.2320627350000002,0.12305,-0.2558
517,Male,10.0196,1.2329117800000002,0.12305,-0.2561
518,Male,10.0265,1.23386109,0.12306,-0.2564
519,Male,10.0334,1.234710204,0.12306,-0.2566
520,Male,10.0402,1.235547012,0.12306,-0.2569
521,Male,10.0471,1.236396126,0.12306,-0.2571
522,Male,10.054,1.23724524,0.12306,-0.2574
523,Male,10.0609,1.238094354,0.12306,-0.2577
524,Male,10.0678,1.238943468,0.12306,-0.2579
525,Male,10.0746,1.239780276,0.12306,-0.2582
526,Male,10.0815,1.24062939,0.12306,-0.2584
527,Male,10.0884,1.241579388,0.12307,-0.2587
528,Male,10.0953,1.242428571,0.12307,-0.2589
529,Male,10.1021,1.243265447,0.12307,-0.2592
530,Male,10.109,1.2441146299999999,0.12307,-0.2594
531,Male,10.1159,1.244963813,0.12307,-0.2597
532,Male,10.1227,1.245800689,0.12307,-0.2599
533,Male,10.1296,1.2466498719999999,0.12307,-0.2601
534,Male,10.1365,1.247499055,0.12307,-0.2604
535,Male,10.1433,1.248437364,0.12308,-0.2606
536,Male,10.1502,1.249286616,0.12308,-0.2609
537,Male,10.157,1.25012356,0.12308,-0.2611
538,Male,10.1639,1.2509728119999999,0.12308,-0.2614
539,Male,10.1707,1.2518097559999999,0.12308,-0.2616
540,Male,10.1776,1.252659008,0.12308,-0.2618
541,Male,10.1845,1.25350826,0.12308,-0.2621
542,Male,10.1913,1.254447117,0.12309,-0.2623
543,Male,10.1982,1.255296438,0.12309,-0.2625
544,Male,10.205,1.25613345,0.12309,-0.2628
545,Male,10.2119,1.256982771,0.12309,-0.263
546,Male,10.2187,1.257819783,0.12309,-0.2632
547,Male,10.2255,1.258656795,0.12309,-0.2635
548,Male,10.2324,1.259506116,0.12309,-0.2637
549,Male,10.2392,1.26044552,0.1231,-0.2639
550,Male,10.2461,1.26129491,0.1231,-0.2642
551,Male,10.2529,1.26213199,0.1231,-0.2644
552,Male,10.2597,1.26296907,0.1231,-0.2646
553,Male,10.2666,1.26381846,0.1231,-0.2649
554,Male,10.2734,1.2646555400000001,0.1231,-0.2651
555,Male,10.2803,1.265607733,0.12311,-0.2653
556,Male,10.2871,1.266444881,0.12311,-0.2655
557,Male,10.2939,1.267282029,0.12311,-0.2658
558,Male,10.3008,1.268131488,0.12311,-0.266
559,Male,10.3076,1.268968636,0.12311,-0.2662
560,Male,10.3144,1.2698057839999999,0.12311,-0.2664
561,Male,10.3213,1.270758456,0.12312,-0.2666
562,Male,10.3281,1.271595672,0.12312,-0.2669
563,Male,10.3349,1.2724328879999998,0.12312,-0.2671
564,Male,10.3417,1.2732701039999998,0.12312,-0.2673
565,Male,10.3486,1.274119632,0.12312,-0.2675
566,Male,10.3554,1.275060402,0.12313,-0.2677
567,Male,10.3622,1.275897686,0.12313,-0.2679
568,Male,10.369,1.27673497,0.12313,-0.2682
569,Male,10.3759,1.277584567,0.12313,-0.2684
570,Male,10.3827,1.278421851,0.12313,-0.2686
571,Male,10.3895,1.27936303,0.12314,-0.2688
572,Male,10.3963,1.280200382,0.12314,-0.269
573,Male,10.4031,1.281037734,0.12314,-0.2692
574,Male,10.41,1.2818874,0.12314,-0.2694
575,Male,10.4168,1.282724752,0.12314,-0.2696
576,Male,10.4236,1.28366634,0.12315,-0.2698
577,Male,10.4304,1.28450376,0.12315,-0.27
578,Male,10.4372,1.28534118,0.12315,-0.2702
579,Male,10.444,1.2861786,0.12315,-0.2705
580,Male,10.4508,1.287120528,0.12316,-0.2707
581,Male,10.4577,1.2879703320000002,0.12316,-0.2709
582,Male,10.4645,1.28880782,0.12316,-0.2711
583,Male,10.4713,1.2896453079999999,0.12316,-0.2713
584,Male,10.4781,1.290482796,0.12316,-0.2715
585,Male,10.4849,1.291425133,0.12317,-0.2717
586,Male,10.4917,1.292262689,0.12317,-0.2719
587,Male,10.4985,1.293100245,0.12317,-0.2721
588,Male,10.5053,1.293937801,0.12317,-0.2723
589,Male,10.5121,1.294880478,0.12318,-0.2725
590,Male,10.5189,1.295718102,0.12318,-0.2727
591,Male,10.5257,1.296555726,0.12318,-0.2729
592,Male,10.5325,1.297498675,0.12319,-0.273
593,Male,10.5393,1.298336367,0.12319,-0.2732
594,Male,10.5461,1.2991740589999998,0.12319,-0.2734
595,Male,10.5529,1.3000117509999998,0.12319,-0.2736
596,Male,10.5597,1.30095504,0.1232,-0.2738
597,Male,10.5665,1.3017928,0.1232,-0.274
598,Male,10.5733,1.30263056,0.1232,-0.2742
599,Male,10.5801,1.3034683200000001,0.1232,-0.2744
600,Male,10.5869,1.304411949,0.12321,-0.2746
601,Male,10.5937,1.305249777,0.12321,-0.2748
602,Male,10.6005,1.306087605,0.12321,-0.275
603,Male,10.6073,1.307031506,0.12322,-0.2751
604,Male,10.6141,1.3078694020000001,0.12322,-0.2753
605,Male,10.6209,1.308707298,0.12322,-0.2755
606,Male,10.6277,1.3096514710000002,0.12323,-0.2757
607,Male,10.6345,1.310489435,0.12323,-0.2759
608,Male,10.6413,1.311327399,0.12323,-0.2761
609,Male,10.6481,1.3122718439999999,0.12324,-0.2763
610,Male,10.6549,1.313109876,0.12324,-0.2764
611,Male,10.6617,1.313947908,0.12324,-0.2766
612,Male,10.6685,1.314892625,0.12325,-0.2768
613,Male,10.6753,1.3157307249999999,0.12325,-0.277
614,Male,10.6821,1.316568825,0.12325,-0.2772
615,Male,10.6889,1.317513814,0.12326,-0.2773
616,Male,10.6957,1.318351982,0.12326,-0.2775
617,Male,10.7025,1.31919015,0.12326,-0.2777
618,Male,10.7093,1.320135411,0.12327,-0.2779
619,Male,10.7161,1.3209736470000002,0.12327,-0.278
620,Male,10.7229,1.3218118829999999,0.12327,-0.2782
621,Male,10.7297,1.322757416,0.12328,-0.2784
622,Male,10.7365,1.32359572,0.12328,-0.2786
623,Male,10.7433,1.3244340239999999,0.12328,-0.2787
624,Male,10.7501,1.3253798289999998,0.12329,-0.2789
625,Male,10.7569,1.3262182009999999,0.12329,-0.2791
626,Male,10.7637,1.32716421,0.1233,-0.2793
627,Male,10.7705,1.3280026500000002,0.1233,-0.2794
628,Male,10.7773,1.32884109,0.1233,-0.2796
629,Male,10.7841,1.329787371,0.12331,-0.2798
630,Male,10.7909,1.330625879,0.12331,-0.2799
631,Male,10.7977,1.3315723640000001,0.12332,-0.2801
632,Male,10.8045,1.3324109400000002,0.12332,-0.2803
633,Male,10.8113,1.333249516,0.12332,-0.2804
634,Male,10.8181,1.3341962729999999,0.12333,-0.2806
635,Male,10.8249,1.335034917,0.12333,-0.2808
