agedays,sex,mean,sd,cv,l
254,Male,71.0783,2.218353743,0.03121,1
255,Male,71.1235,2.2197644350000005,0.03121,1
256,Male,71.1687,2.22046344,0.0312,1
257,Male,71.2138,2.22187056,0.0312,1
258,Male,71.2589,2.22327768,0.0312,1
259,Male,71.3039,2.2246816799999998,0.0312,1
260,Male,71.3488,2.225369072,0.03119,1
261,Male,71.3937,2.226769503,0.03119,1
262,Male,71.4385,2.2281668150000002,0.03119,1
263,Male,71.4832,2.2295610079999997,0.03119,1
264,Male,71.5279,2.230955201,0.03119,1
265,Male,71.5725,2.23163055,0.03118,1
266,Male,71.6171,2.2330211779999996,0.03118,1
267,Male,71.6616,2.2344086880000003,0.03118,1
268,Male,71.706,2.23579308,0.03118,1
269,Male,71.7504,2.237177472,0.03118,1
270,Male,71.7947,2.2385587460000003,0.03118,1
271,Male,71.839,2.2399400199999997,0.03118,1
272,Male,71.8832,2.241318176,0.03118,1
273,Male,71.9273,2.241973941,0.03117,1
274,Male,71.9714,2.2433485380000002,0.03117,1
275,Male,72.0154,2.2447200179999998,0.03117,1
276,Male,72.0594,2.2460914979999997,0.03117,1
277,Male,72.1033,2.2474598610000003,0.03117,1
278,Male,72.1472,2.248828224,0.03117,1
279,Male,72.1909,2.250190353,0.03117,1
280,Male,72.2347,2.251555599,0.03117,1
281,Male,72.2783,2.252914611,0.03117,1
282,Male,72.3219,2.254273623,0.03117,1
283,Male,72.3655,2.255632635,0.03117,1
284,Male,72.4089,2.256985413,0.03117,1
285,Male,72.4523,2.258338191,0.03117,1
286,Male,72.4957,2.2596909689999998,0.03117,1
287,Male,72.539,2.26104063,0.03117,1
288,Male,72.5822,2.262387174,0.03117,1
289,Male,72.6253,2.263730601,0.03117,1
290,Male,72.6684,2.2650740280000004,0.03117,1
291,Male,72.7115,2.266417455,0.03117,1
292,Male,72.7544,2.267754648,0.03117,1
293,Male,72.7974,2.2690949579999997,0.03117,1
294,Male,72.8402,2.2704290339999997,0.03117,1
295,Male,72.883,2.2717631099999998,0.03117,1
296,Male,72.9257,2.2730940690000003,0.03117,1
297,Male,72.9684,2.274425028,0.03117,1
298,Male,73.011,2.27575287,0.03117,1
299,Male,73.0535,2.27780813,0.03118,1
300,Male,73.096,2.27913328,0.03118,1
301,Male,73.1384,2.280455312,0.03118,1
302,Male,73.1808,2.281777344,0.03118,1
303,Male,73.2231,2.283096258,0.03118,1
304,Male,73.2653,2.2844120539999997,0.03118,1
305,Male,73.3075,2.2857278500000002,0.03118,1
306,Male,73.3497,2.287043646,0.03118,1
307,Male,73.3917,2.289087123,0.03119,1
308,Male,73.4337,2.290397103,0.03119,1
309,Male,73.4757,2.291707083,0.03119,1
310,Male,73.5176,2.293013944,0.03119,1
311,Male,73.5594,2.294317686,0.03119,1
312,Male,73.6012,2.295621428,0.03119,1
313,Male,73.6429,2.29765848,0.0312,1
314,Male,73.6845,2.2989564,0.0312,1
315,Male,73.7261,2.30025432,0.0312,1
316,Male,73.7677,2.30155224,0.0312,1
317,Male,73.8091,2.30284392,0.0312,1
318,Male,73.8506,2.3048772260000003,0.03121,1
319,Male,73.8919,2.306166199,0.03121,1
320,Male,73.9333,2.3074582930000003,0.03121,1
321,Male,73.9745,2.3087441450000004,0.03121,1
322,Male,74.0157,2.310770154,0.03122,1
323,Male,74.0569,2.312056418,0.03122,1
324,Male,74.0979,2.313336438,0.03122,1
325,Male,74.139,2.31461958,0.03122,1
326,Male,74.18,2.3166414000000004,0.03123,1
327,Male,74.2209,2.317918707,0.03123,1
328,Male,74.2618,2.319196014,0.03123,1
329,Male,74.3026,2.321213224,0.03124,1
330,Male,74.3433,2.322484692,0.03124,1
331,Male,74.3841,2.3237592840000003,0.03124,1
332,Male,74.4247,2.325027628,0.03124,1
333,Male,74.4653,2.327040625,0.03125,1
334,Male,74.5059,2.328309375,0.03125,1
335,Male,74.5464,2.329575,0.03125,1
336,Male,74.5868,2.331583368,0.03126,1
337,Male,74.6272,2.3328462720000003,0.03126,1
338,Male,74.6676,2.334109176,0.03126,1
339,Male,74.7079,2.3361160329999997,0.03127,1
340,Male,74.7481,2.3373730869999996,0.03127,1
341,Male,74.7883,2.3386301410000003,0.03127,1
342,Male,74.8285,2.3406354800000004,0.03128,1
343,Male,74.8686,2.3418898080000004,0.03128,1
344,Male,74.9086,2.3431410080000004,0.03128,1
345,Male,74.9486,2.345141694,0.03129,1
346,Male,74.9886,2.346393294,0.03129,1
347,Male,75.0285,2.3483920499999997,0.0313,1
348,Male,75.0683,2.34963779,0.0313,1
349,Male,75.1081,2.35088353,0.0313,1
350,Male,75.1479,2.352880749,0.03131,1
351,Male,75.1876,2.354123756,0.03131,1
352,Male,75.2273,2.356119036,0.03132,1
353,Male,75.2669,2.3573593080000004,0.03132,1
354,Male,75.3065,2.35859958,0.03132,1
355,Male,75.346,2.36059018,0.03133,1
356,Male,75.3855,2.3618277149999996,0.03133,1
357,Male,75.425,2.3638195,0.03134,1
358,Male,75.4644,2.365054296,0.03134,1
359,Male,75.5037,2.367040995,0.03135,1
360,Male,75.5431,2.368276185,0.03135,1
361,Male,75.5824,2.370264064,0.03136,1
362,Male,75.6216,2.371493376,0.03136,1
363,Male,75.6608,2.3727226879999996,0.03136,1
364,Male,75.6999,2.374705863,0.03137,1
365,Male,75.7391,2.375935567,0.03137,1
366,Male,75.7781,2.377916778,0.03138,1
367,Male,75.8172,2.379143736,0.03138,1
368,Male,75.8562,2.381126118,0.03139,1
369,Male,75.8951,2.382347189,0.03139,1
370,Male,75.934,2.3843275999999998,0.0314,1
371,Male,75.9729,2.3855490599999998,0.0314,1
372,Male,76.0117,2.387527497,0.03141,1
373,Male,76.0505,2.388746205,0.03141,1
374,Male,76.0892,2.390722664,0.03142,1
375,Male,76.1279,2.3919386179999997,0.03142,1
376,Male,76.1665,2.393913095,0.03143,1
377,Male,76.2051,2.395126293,0.03143,1
378,Male,76.2437,2.3971019280000005,0.03144,1
379,Male,76.2822,2.3983123680000005,0.03144,1
380,Male,76.3207,2.400286015,0.03145,1
381,Male,76.3591,2.402257286,0.03146,1
382,Male,76.3975,2.40346535,0.03146,1
383,Male,76.4358,2.405434626,0.03147,1
384,Male,76.4741,2.406639927,0.03147,1
385,Male,76.5124,2.408610352,0.03148,1
386,Male,76.5506,2.4098128880000003,0.03148,1
387,Male,76.5888,2.411781312,0.03149,1
388,Male,76.6269,2.412981081,0.03149,1
389,Male,76.665,2.4149475000000002,0.0315,1
390,Male,76.703,2.41691153,0.03151,1
391,Male,76.741,2.4181089100000004,0.03151,1
392,Male,76.779,2.42007408,0.03152,1
393,Male,76.8169,2.421268688,0.03152,1
394,Male,76.8548,2.423231844,0.03153,1
395,Male,76.8926,2.425192604,0.03154,1
396,Male,76.9304,2.426384816,0.03154,1
397,Male,76.9682,2.42834671,0.03155,1
398,Male,77.0059,2.429536145,0.03155,1
399,Male,77.0435,2.4314928599999996,0.03156,1
400,Male,77.0812,2.4334534839999997,0.03157,1
401,Male,77.1187,2.4346373590000003,0.03157,1
402,Male,77.1563,2.436595954,0.03158,1
403,Male,77.1938,2.438552142,0.03159,1
404,Male,77.2313,2.4397367670000003,0.03159,1
405,Male,77.2687,2.44169092,0.0316,1
406,Male,77.306,2.4428696000000003,0.0316,1
407,Male,77.3434,2.444824874,0.03161,1
408,Male,77.3807,2.4467777340000003,0.03162,1
409,Male,77.4179,2.4479539980000005,0.03162,1
410,Male,77.4551,2.449904813,0.03163,1
411,Male,77.4923,2.451856372,0.03164,1
412,Male,77.5295,2.45303338,0.03164,1
413,Male,77.5665,2.454979725,0.03165,1
414,Male,77.6036,2.456929976,0.03166,1
415,Male,77.6406,2.4581013960000004,0.03166,1
416,Male,77.6776,2.460049592,0.03167,1
417,Male,77.7145,2.46199536,0.03168,1
418,Male,77.7514,2.463164352,0.03168,1
419,Male,77.7883,2.4651112270000004,0.03169,1
420,Male,77.8251,2.46705567,0.0317,1
421,Male,77.8618,2.46821906,0.0317,1
422,Male,77.8986,2.4701646060000004,0.03171,1
423,Male,77.9353,2.472107716,0.03172,1
424,Male,77.9719,2.4732686680000002,0.03172,1
425,Male,78.0085,2.475209705,0.03173,1
426,Male,78.0451,2.477151474,0.03174,1
427,Male,78.0817,2.479093975,0.03175,1
428,Male,78.1182,2.4802528500000003,0.03175,1
429,Male,78.1546,2.4821900959999996,0.03176,1
430,Male,78.1911,2.484131247,0.03177,1
431,Male,78.2275,2.4852876750000004,0.03177,1
432,Male,78.2638,2.487223564,0.03178,1
433,Male,78.3001,2.4891601789999998,0.03179,1
434,Male,78.3364,2.4910975200000003,0.0318,1
435,Male,78.3727,2.49225186,0.0318,1
436,Male,78.4089,2.494187109,0.03181,1
437,Male,78.4451,2.496123082,0.03182,1
438,Male,78.4812,2.4980565959999996,0.03183,1
439,Male,78.5173,2.499205659,0.03183,1
440,Male,78.5534,2.501140256,0.03184,1
441,Male,78.5894,2.5030723900000003,0.03185,1
442,Male,78.6254,2.505005244,0.03186,1
443,Male,78.6614,2.506152204,0.03186,1
444,Male,78.6973,2.508082951,0.03187,1
445,Male,78.7332,2.5100144159999997,0.03188,1
446,Male,78.7691,2.511946599,0.03189,1
447,Male,78.8049,2.513088261,0.03189,1
448,Male,78.8407,2.5150183299999997,0.0319,1
449,Male,78.8764,2.5169459240000003,0.03191,1
450,Male,78.9122,2.518877424,0.03192,1
451,Male,78.9479,2.5200169679999997,0.03192,1
452,Male,78.9835,2.521943155,0.03193,1
453,Male,79.0191,2.523870054,0.03194,1
454,Male,79.0547,2.525797665,0.03195,1
455,Male,79.0903,2.5277259880000003,0.03196,1
456,Male,79.1258,2.5288605680000003,0.03196,1
457,Male,79.1613,2.530786761,0.03197,1
458,Male,79.1968,2.532713664,0.03198,1
459,Male,79.2322,2.534638078,0.03199,1
460,Male,79.2676,2.5365632000000002,0.032,1
461,Male,79.303,2.537696,0.032,1
462,Male,79.3383,2.539618983,0.03201,1
463,Male,79.3736,2.541542672,0.03202,1
464,Male,79.4089,2.5434670670000004,0.03203,1
465,Male,79.4441,2.5453889640000003,0.03204,1
466,Male,79.4793,2.546516772,0.03204,1
467,Male,79.5145,2.548439725,0.03205,1
468,Male,79.5496,2.550360176,0.03206,1
469,Male,79.5847,2.552281329,0.03207,1
470,Male,79.6198,2.554203184,0.03208,1
471,Male,79.6548,2.556122532,0.03209,1
472,Male,79.6898,2.557245682,0.03209,1
473,Male,79.7248,2.55916608,0.0321,1
474,Male,79.7598,2.5610871779999997,0.03211,1
475,Male,79.7947,2.5630057640000006,0.03212,1
476,Male,79.8296,2.564925048,0.03213,1
477,Male,79.8644,2.566841816,0.03214,1
478,Male,79.8993,2.567963502,0.03214,1
479,Male,79.9341,2.569881315,0.03215,1
480,Male,79.9688,2.571796608,0.03216,1
481,Male,80.0036,2.573715812,0.03217,1
482,Male,80.0383,2.575632494,0.03218,1
483,Male,80.0729,2.5775466510000005,0.03219,1
484,Male,80.1076,2.5794647200000003,0.0322,1
485,Male,80.1422,2.58057884,0.0322,1
486,Male,80.1768,2.5824947280000004,0.03221,1
487,Male,80.2113,2.584408086,0.03222,1
488,Male,80.2459,2.586325357,0.03223,1
489,Male,80.2804,2.588240096,0.03224,1
490,Male,80.3148,2.5901523,0.03225,1
491,Male,80.3493,2.5920684179999998,0.03226,1
492,Male,80.3837,2.593178162,0.03226,1
493,Male,80.4181,2.595092087,0.03227,1
494,Male,80.4524,2.5970034720000004,0.03228,1
495,Male,80.4867,2.598915543,0.03229,1
496,Male,80.521,2.6008283000000003,0.0323,1
497,Male,80.5553,2.602741743,0.03231,1
498,Male,80.5895,2.6046526400000003,0.03232,1
499,Male,80.6237,2.6065642209999997,0.03233,1
500,Male,80.6578,2.608473252,0.03234,1
501,Male,80.692,2.6095792799999997,0.03234,1
502,Male,80.7261,2.611489335,0.03235,1
503,Male,80.7602,2.613400072,0.03236,1
504,Male,80.7942,2.6153082540000003,0.03237,1
505,Male,80.8282,2.617217116,0.03238,1
506,Male,80.8622,2.6191266580000003,0.03239,1
507,Male,80.8961,2.62103364,0.0324,1
508,Male,80.9301,2.622944541,0.03241,1
509,Male,80.964,2.6248528799999997,0.03242,1
510,Male,80.9978,2.626758654,0.03243,1
511,Male,81.0317,2.6286683479999997,0.03244,1
512,Male,81.0655,2.630575475,0.03245,1
513,Male,81.0992,2.63166904,0.03245,1
514,Male,81.133,2.63357718,0.03246,1
515,Male,81.1667,2.635482749,0.03247,1
516,Male,81.2004,2.6373889920000004,0.03248,1
517,Male,81.234,2.6392926599999997,0.03249,1
518,Male,81.2677,2.6412002500000002,0.0325,1
519,Male,81.3013,2.643105263,0.03251,1
520,Male,81.3348,2.645007696,0.03252,1
521,Male,81.3684,2.646914052,0.03253,1
522,Male,81.4019,2.6488178259999997,0.03254,1
523,Male,81.4353,2.650719015,0.03255,1
524,Male,81.4688,2.652624128,0.03256,1
525,Male,81.5022,2.654526654,0.03257,1
526,Male,81.5356,2.6564298479999997,0.03258,1
527,Male,81.569,2.65833371,0.03259,1
528,Male,81.6023,2.66023498,0.0326,1
529,Male,81.6356,2.6621369159999997,0.03261,1
530,Male,81.6689,2.663222829,0.03261,1
531,Male,81.7021,2.6651225020000004,0.03262,1
532,Male,81.7353,2.667022839,0.03263,1
533,Male,81.7685,2.66892384,0.03264,1
534,Male,81.8017,2.670825505,0.03265,1
535,Male,81.8348,2.672724568,0.03266,1
536,Male,81.8679,2.674624293,0.03267,1
537,Male,81.9009,2.676521412,0.03268,1
538,Male,81.934,2.6784224599999997,0.03269,1
539,Male,81.967,2.6803209,0.0327,1
540,Male,82,2.68222,0.03271,1
541,Male,82.0329,2.684116488,0.03272,1
542,Male,82.0659,2.686016907,0.03273,1
543,Male,82.0987,2.6879114379999995,0.03274,1
544,Male,82.1316,2.6898099,0.03275,1
545,Male,82.1644,2.6917057439999996,0.03276,1
546,Male,82.1973,2.693605521,0.03277,1
547,Male,82.23,2.6954993999999997,0.03278,1
548,Male,82.2628,2.697397212,0.03279,1
549,Male,82.2955,2.6992924000000005,0.0328,1
550,Male,82.3282,2.7011882419999997,0.03281,1
551,Male,82.3609,2.7030847380000003,0.03282,1
552,Male,82.3935,2.704978605,0.03283,1
553,Male,82.4261,2.7068731240000004,0.03284,1
554,Male,82.4587,2.7087682949999996,0.03285,1
555,Male,82.4912,2.7106608320000003,0.03286,1
556,Male,82.5237,2.7125540190000006,0.03287,1
557,Male,82.5562,2.714447856,0.03288,1
558,Male,82.5887,2.7163423430000004,0.03289,1
559,Male,82.6211,2.71823419,0.0329,1
560,Male,82.6535,2.720126685,0.03291,1
561,Male,82.6859,2.722019828,0.03292,1
562,Male,82.7182,2.723910326,0.03293,1
563,Male,82.7505,2.72580147,0.03294,1
564,Male,82.7828,2.7276932599999997,0.03295,1
565,Male,82.8151,2.7295856960000004,0.03296,1
566,Male,82.8473,2.731475481,0.03297,1
567,Male,82.8795,2.73336591,0.03298,1
568,Male,82.9117,2.7352569829999998,0.03299,1
569,Male,82.9438,2.7371454,0.033,1
570,Male,82.9759,2.7390344589999995,0.03301,1
571,Male,83.008,2.74092416,0.03302,1
572,Male,83.04,2.7428112,0.03303,1
573,Male,83.0721,2.7447021840000003,0.03304,1
574,Male,83.1041,2.7465905050000003,0.03305,1
575,Male,83.136,2.7484761599999996,0.03306,1
576,Male,83.168,2.75119744,0.03308,1
577,Male,83.1999,2.753084691,0.03309,1
578,Male,83.2318,2.75497258,0.0331,1
579,Male,83.2637,2.756861107,0.03311,1
580,Male,83.2955,2.75874696,0.03312,1
581,Male,83.3273,2.7606334489999997,0.03313,1
582,Male,83.3591,2.7625205740000003,0.03314,1
583,Male,83.3908,2.76440502,0.03315,1
584,Male,83.4226,2.7662934160000003,0.03316,1
585,Male,83.4543,2.768179131,0.03317,1
586,Male,83.4859,2.7700621620000003,0.03318,1
587,Male,83.5176,2.7719491439999997,0.03319,1
588,Male,83.5492,2.77383344,0.0332,1
589,Male,83.5808,2.775718368,0.03321,1
590,Male,83.6124,2.7776039279999996,0.03322,1
591,Male,83.6439,2.779486797,0.03323,1
592,Male,83.6754,2.781370296,0.03324,1
593,Male,83.7069,2.7832544250000004,0.03325,1
594,Male,83.7384,2.7851391839999997,0.03326,1
595,Male,83.7698,2.787021246,0.03327,1
596,Male,83.8012,2.7897419479999996,0.03329,1
597,Male,83.8326,2.7916255800000003,0.0333,1
598,Male,83.864,2.79350984,0.03331,1
599,Male,83.8953,2.7953913960000003,0.03332,1
600,Male,83.9267,2.797276911,0.03333,1
601,Male,83.9579,2.799156386,0.03334,1
602,Male,83.9892,2.8010398199999997,0.03335,1
603,Male,84.0205,2.80292388,0.03336,1
604,Male,84.0517,2.804805229,0.03337,1
605,Male,84.0829,2.806687202,0.03338,1
606,Male,84.114,2.80856646,0.03339,1
607,Male,84.1452,2.81044968,0.0334,1
608,Male,84.1763,2.8123301830000003,0.03341,1
609,Male,84.2074,2.814211308,0.03342,1
610,Male,84.2385,2.81693544,0.03344,1
611,Male,84.2695,2.818814775,0.03345,1
612,Male,84.3006,2.8206980759999998,0.03346,1
613,Male,84.3316,2.822578652,0.03347,1
614,Male,84.3626,2.824459848,0.03348,1
615,Male,84.3935,2.826338315,0.03349,1
616,Male,84.4245,2.82822075,0.0335,1
617,Male,84.4554,2.8301004539999997,0.03351,1
618,Male,84.4862,2.831977424,0.03352,1
619,Male,84.5171,2.8338583629999996,0.03353,1
620,Male,84.5479,2.835736566,0.03354,1
621,Male,84.5787,2.8384611719999997,0.03356,1
622,Male,84.6095,2.840340915,0.03357,1
623,Male,84.6403,2.842221274,0.03358,1
624,Male,84.671,2.84409889,0.03359,1
625,Male,84.7017,2.8459771199999997,0.0336,1
626,Male,84.7324,2.847855964,0.03361,1
627,Male,84.7631,2.8497354219999997,0.03362,1
628,Male,84.7937,2.851612131,0.03363,1
629,Male,84.8243,2.8534894520000003,0.03364,1
630,Male,84.8549,2.855367385,0.03365,1
631,Male,84.8855,2.8580947849999996,0.03367,1
632,Male,84.916,2.85997088,0.03368,1
633,Male,84.9465,2.861847585,0.03369,1
634,Male,84.977,2.8637249000000002,0.0337,1
635,Male,85.0075,2.8656028249999994,0.03371,1
636,Male,85.0379,2.8674779879999996,0.03372,1
637,Male,85.0683,2.869353759,0.03373,1
638,Male,85.0987,2.8712301379999996,0.03374,1
639,Male,85.1291,2.873107125,0.03375,1
640,Male,85.1594,2.8758329380000003,0.03377,1
641,Male,85.1897,2.877708066,0.03378,1
642,Male,85.22,2.8795838,0.03379,1
643,Male,85.2503,2.8814601399999997,0.0338,1
644,Male,85.2805,2.883333705,0.03381,1
645,Male,85.3108,2.8852112560000003,0.03382,1
646,Male,85.341,2.88708603,0.03383,1
647,Male,85.3711,2.888958024,0.03384,1
648,Male,85.4013,2.890834005,0.03385,1
649,Male,85.4314,2.893561518,0.03387,1
650,Male,85.4615,2.89543562,0.03388,1
651,Male,85.4916,2.8973103240000007,0.033890000000000003,1
652,Male,85.5217,2.89918563,0.0339,1
653,Male,85.5517,2.901058147,0.03391,1
654,Male,85.5817,2.902931264,0.03392,1
655,Male,85.6117,2.9048049810000003,0.03393,1
656,Male,85.6417,2.906679298,0.03394,1
657,Male,85.6716,2.909407536,0.03396,1
658,Male,85.7015,2.911279955,0.03397,1
659,Male,85.7314,2.9131529720000002,0.03398,1
660,Male,85.7613,2.9150265870000003,0.03399,1
661,Male,85.7912,2.9169008000000005,0.034,1
662,Male,85.821,2.9187722099999998,0.03401,1
663,Male,85.8508,2.9206442160000003,0.03402,1
664,Male,85.8806,2.923375624,0.03404,1
665,Male,85.9104,2.9252491199999997,0.03405,1
666,Male,85.9401,2.927119806,0.03406,1
667,Male,85.9698,2.9289910860000004,0.03407,1
668,Male,85.9995,2.93086296,0.03408,1
669,Male,86.0292,2.9327354280000004,0.03409,1
670,Male,86.0589,2.9346084899999996,0.0341,1
671,Male,86.0885,2.936478735,0.03411,1
672,Male,86.1181,2.939210753,0.03413,1
673,Male,86.1477,2.9410824779999998,0.03414,1
674,Male,86.1773,2.942954795,0.03415,1
675,Male,86.2068,2.9448242880000004,0.03416,1
676,Male,86.2363,2.946694371,0.03417,1
677,Male,86.2659,2.9485684620000003,0.03418,1
678,Male,86.2954,2.950439726,0.03419,1
679,Male,86.3248,2.9531714079999998,0.03421,1
680,Male,86.3543,2.9550441459999996,0.03422,1
681,Male,86.3837,2.956914051,0.03423,1
682,Male,86.4131,2.958784544,0.03424,1
683,Male,86.4425,2.9606556250000002,0.03425,1
684,Male,86.4719,2.962527294,0.03426,1
685,Male,86.5012,2.964396124,0.03427,1
686,Male,86.5306,2.967134274,0.03429,1
687,Male,86.5599,2.9690045699999996,0.0343,1
688,Male,86.5892,2.970875452,0.03431,1
689,Male,86.6184,2.972743488,0.03432,1
690,Male,86.6477,2.974615541,0.03433,1
691,Male,86.6769,2.976484746,0.03434,1
692,Male,86.7061,2.9783545350000002,0.03435,1
693,Male,86.7353,2.9810922609999997,0.03437,1
694,Male,86.7645,2.98296351,0.03438,1
695,Male,86.7937,2.984835343,0.03439,1
696,Male,86.8228,2.98670432,0.0344,1
697,Male,86.8519,2.9885738790000005,0.03441,1
698,Male,86.881,2.99044402,0.03442,1
699,Male,86.9101,2.992314743,0.03443,1
700,Male,86.9392,2.9950554400000002,0.03445,1
701,Male,86.9682,2.9969241719999995,0.03446,1
702,Male,86.9972,2.998793484,0.03447,1
703,Male,87.0262,3.000663376,0.03448,1
704,Male,87.0552,3.002533848,0.03449,1
705,Male,87.0842,3.0044049,0.0345,1
706,Male,87.1131,3.006273081,0.03451,1
707,Male,87.142,3.0090132599999997,0.03453,1
708,Male,87.1709,3.010882886,0.03454,1
709,Male,87.1998,3.0127530899999995,0.03455,1
710,Male,87.2287,3.014623872,0.03456,1
711,Male,87.2575,3.0164917749999995,0.03457,1
712,Male,87.2863,3.018360254,0.03458,1
713,Male,87.3151,3.0202293090000003,0.03459,1
714,Male,87.3439,3.0229723790000005,0.03461,1
715,Male,87.3727,3.0248428739999995,0.03462,1
716,Male,87.4014,3.026710482,0.03463,1
717,Male,87.4302,3.0285821279999996,0.03464,1
718,Male,87.4589,3.030450885,0.03465,1
719,Male,87.4876,3.0323202160000005,0.03466,1
720,Male,87.5162,3.034186654,0.03467,1
721,Male,87.5449,3.036932581,0.03469,1
722,Male,87.5735,3.03880045,0.0347,1
723,Male,87.6021,3.0406688909999997,0.03471,1
724,Male,87.6307,3.042537904,0.03472,1
725,Male,87.6593,3.0444074889999997,0.03473,1
726,Male,87.6878,3.046274172,0.03474,1
727,Male,87.7164,3.0481449,0.03475,1
728,Male,87.7449,3.0508901730000004,0.03477,1
729,Male,87.7734,3.0527588519999997,0.03478,1
730,Male,87.8018,3.054624622,0.03479,1
731,Male,87.1303,3.056530924,0.03508,1
732,Male,87.1587,3.0583987830000003,0.03509,1
733,Male,87.1871,3.06026721,0.0351,1
734,Male,87.2155,3.0621362050000003,0.03511,1
735,Male,87.2439,3.064878207,0.03513,1
736,Male,87.2722,3.0667451079999997,0.03514,1
737,Male,87.3006,3.0686160900000004,0.03515,1
738,Male,87.3289,3.070484124,0.03516,1
739,Male,87.3571,3.0723492070000002,0.03517,1
740,Male,87.3854,3.0742183720000003,0.03518,1
741,Male,87.4136,3.076084584,0.03519,1
742,Male,87.4419,3.078829299,0.03521,1
743,Male,87.4701,3.080696922,0.03522,1
744,Male,87.4982,3.0825615859999997,0.03523,1
745,Male,87.5264,3.084430336,0.03524,1
746,Male,87.5545,3.086296125,0.03525,1
747,Male,87.5826,3.088162476,0.03526,1
748,Male,87.6107,3.090029389,0.03527,1
749,Male,87.6388,3.091896864,0.03528,1
750,Male,87.6668,3.0946380399999995,0.0353,1
751,Male,87.6948,3.096503388,0.03531,1
752,Male,87.7228,3.098369296,0.03532,1
753,Male,87.7508,3.100235764,0.03533,1
754,Male,87.7788,3.1021027920000006,0.03534,1
755,Male,87.8067,3.103966845,0.03535,1
756,Male,87.8346,3.105831456,0.03536,1
757,Male,87.8625,3.10857525,0.03538,1
758,Male,87.8903,3.1104377169999995,0.03539,1
759,Male,87.9181,3.11230074,0.0354,1
760,Male,87.946,3.11416786,0.03541,1
761,Male,87.9737,3.116028454,0.03542,1
762,Male,88.0015,3.117893145,0.03543,1
763,Male,88.0292,3.119754848,0.03544,1
764,Male,88.057,3.12162065,0.03545,1
765,Male,88.0846,3.124360762,0.03547,1
766,Male,88.1123,3.126224404,0.03548,1
767,Male,88.14,3.1280886,0.03549,1
768,Male,88.1676,3.1299497999999994,0.0355,1
769,Male,88.1952,3.131811552,0.03551,1
770,Male,88.2228,3.1336738560000006,0.03552,1
771,Male,88.2503,3.135533159,0.03553,1
772,Male,88.2778,3.13827579,0.03555,1
773,Male,88.3053,3.140136468,0.03556,1
774,Male,88.3328,3.141997696,0.03557,1
775,Male,88.3603,3.1438594739999997,0.03558,1
776,Male,88.3877,3.1457182429999997,0.03559,1
777,Male,88.4151,3.1475775599999998,0.0356,1
778,Male,88.4425,3.149437425,0.03561,1
779,Male,88.4699,3.1512978379999996,0.03562,1
780,Male,88.4972,3.154040208,0.03564,1
781,Male,88.5245,3.155898425,0.03565,1
782,Male,88.5518,3.1577571879999997,0.03566,1
783,Male,88.5791,3.159616497,0.03567,1
784,Male,88.6063,3.1614727840000003,0.03568,1
785,Male,88.6335,3.163329615,0.03569,1
786,Male,88.6607,3.1651869900000005,0.0357,1
787,Male,88.6879,3.167044909,0.03571,1
788,Male,88.715,3.1688998,0.03572,1
789,Male,88.7422,3.171646228,0.03574,1
790,Male,88.7693,3.173502475,0.03575,1
791,Male,88.7964,3.1753592640000003,0.03576,1
792,Male,88.8234,3.1772130180000007,0.03577,1
793,Male,88.8504,3.179067312,0.03578,1
794,Male,88.8775,3.1809257250000003,0.03579,1
795,Male,88.9044,3.1827775199999997,0.0358,1
796,Male,88.9314,3.184633434,0.03581,1
797,Male,88.9584,3.1864898879999997,0.03582,1
798,Male,88.9853,3.1892331519999995,0.03584,1
799,Male,89.012200000000007,3.1910873700000004,0.03585,1
800,Male,89.0391,3.1929421260000006,0.03586,1
801,Male,89.0659,3.194793833,0.03587,1
802,Male,89.0927,3.196646076,0.03588,1
803,Male,89.1195,3.198498855,0.03589,1
804,Male,89.1463,3.20035217,0.0359,1
805,Male,89.1731,3.202206021,0.03591,1
806,Male,89.1998,3.204056816,0.03592,1
807,Male,89.2266,3.2059117379999997,0.03593,1
808,Male,89.2533,3.208656135,0.03595,1
809,Male,89.2799,3.210505204,0.03596,1
810,Male,89.3066,3.2123584020000004,0.03597,1
811,Male,89.3332,3.214208536,0.03598,1
812,Male,89.3598,3.2160592020000003,0.03599,1
813,Male,89.3864,3.2179103999999996,0.036,1
814,Male,89.413,3.21976213,0.03601,1
815,Male,89.4395,3.22161079,0.03602,1
816,Male,89.466,3.22345998,0.03603,1
817,Male,89.4925,3.2253097000000004,0.03604,1
818,Male,89.519,3.22715995,0.03605,1
819,Male,89.5455,3.229906185,0.03607,1
820,Male,89.5719,3.231754152,0.03608,1
821,Male,89.5983,3.2336026469999997,0.03609,1
822,Male,89.6247,3.2354516700000002,0.0361,1
823,Male,89.651,3.23729761,0.03611,1
824,Male,89.6774,3.239147688,0.03612,1
825,Male,89.7037,3.240994681,0.03613,1
826,Male,89.73,3.2428422,0.03614,1
827,Male,89.7563,3.244690245,0.03615,1
828,Male,89.7825,3.2465352,0.03616,1
829,Male,89.8087,3.2483806790000003,0.03617,1
830,Male,89.8349,3.250226682,0.03618,1
831,Male,89.8611,3.25297182,0.0362,1
832,Male,89.8873,3.254819133,0.03621,1
833,Male,89.9134,3.256663348,0.03622,1
834,Male,89.9395,3.258508085,0.03623,1
835,Male,89.9656,3.260353344,0.03624,1
